Episode,Reward,Length,Success,Collisions,Fires
222,-16.099999999999998,53,0,1,1
223,-13.600000000000001,37,0,0,1
224,-24.500000000000092,200,0,5,0
225,0.8000000000000096,75,1,2,0
226,-31.700000000000102,200,0,13,0
227,-22.700000000000063,200,0,3,0
228,0.4000000000000181,97,1,0,0
229,-8.5,159,0,3,0
230,7.399999999999999,27,1,0,0
231,-9.099999999999987,183,0,1,0
232,-18.799999999999983,89,0,0,1
233,4.900000000000002,52,1,0,0
234,-8.699999999999996,188,0,0,0
235,-22.70000000000001,200,0,3,0
236,-2.89999999999997,130,0,0,0
237,-20.90000000000003,200,0,1,0
238,-19.79999999999999,81,0,2,1
239,-20.900000000000027,200,0,1,0
240,-8.999999999999986,182,0,1,0
241,-14.100000000000001,42,0,0,1
242,-13.300000000000058,198,0,4,0
243,-8.999999999999986,182,0,1,0
244,-4.999999999999963,151,0,0,0
245,-20.000000000000014,200,0,0,0
246,-24.50000000000009,200,0,5,0
247,-9.100000000000009,174,0,2,0
248,-20.000000000000014,200,0,0,0
249,3.300000000000008,68,1,0,0
250,-14.0,196,0,5,0
251,-8.700000000000006,161,0,3,0
252,-20.000000000000014,200,0,0,0
253,-20.000000000000014,200,0,0,0
254,-27.099999999999987,136,0,4,1
255,0.7000000000000135,85,1,1,0
256,-20.000000000000014,200,0,0,0
257,-6.199999999999967,145,0,2,0
258,-19.099999999999994,56,0,4,1
259,-7.099999999999966,163,0,1,0
260,-11.000000000000007,130,0,9,0
261,-22.70000000000001,200,0,3,0
262,-20.000000000000014,200,0,0,0
263,-3.2999999999999776,107,0,3,0
264,-21.69999999999998,100,0,2,1
265,-12.20000000000006,169,0,6,0
266,-8.600000000000005,160,0,3,0
267,-18.699999999999985,88,0,0,1
268,-20.000000000000014,200,0,0,0
269,-20.000000000000014,200,0,0,0
270,-14.200000000000001,43,0,0,1
271,1.7000000000000064,66,1,2,0
272,0.3000000000000185,98,1,0,0
273,-27.599999999999987,159,0,2,1
274,-4.499999999999972,119,0,3,0
275,-12.8,20,0,1,1
276,-6.399999999999974,138,0,3,0
277,-4.799999999999978,113,0,4,0
278,-21.800000000000047,200,0,2,0
279,6.099999999999998,40,1,0,0
280,-22.59999999999998,100,0,3,1
281,-20.000000000000014,200,0,0,0
282,-18.899999999999984,90,0,0,1
283,-23.600000000000044,200,0,4,0
284,-29.99999999999998,138,0,7,1
285,-5.499999999999961,156,0,0,0
286,2.9000000000000092,72,1,0,0
287,-20.000000000000014,200,0,0,0
288,-4.899999999999963,150,0,0,0
289,-20.000000000000014,200,0,0,0
290,-27.199999999999978,164,0,1,1
291,-5.499999999999961,156,0,0,0
292,-9.200000000000003,193,0,0,0
293,-16.099999999999994,62,0,0,1
294,-21.800000000000043,200,0,2,0
295,-1.0999999999999766,112,0,0,0
296,-20.000000000000014,200,0,0,0
297,-26.89999999999997,143,0,3,1
298,-6.5999999999999694,158,0,1,0
299,1.2000000000000117,80,1,1,0
300,-20.90000000000003,200,0,1,0
301,0.9000000000000163,92,1,0,0
302,-4.499999999999972,128,0,2,0
303,-9.700000000000014,189,0,1,0
304,7.099999999999999,30,1,0,0
305,-19.299999999999994,58,0,4,1
306,-20.90000000000003,200,0,1,0
307,6.099999999999998,40,1,0,0
308,-10.000000000000021,183,0,2,0
309,3.799999999999999,45,1,2,0
310,-6.499999999999968,157,0,1,0
311,-19.799999999999983,99,0,0,1
312,3.500000000000007,66,1,0,0
313,4.700000000000003,54,1,0,0
314,-18.89999999999999,72,0,2,1
315,1.4000000000000146,87,1,0,0
316,-2.7999999999999705,129,0,0,0
317,-18.099999999999987,82,0,0,1
318,5.999999999999998,41,1,0,0
319,-23.600000000000076,200,0,4,0
320,-6.699999999999964,159,0,1,0
321,-22.700000000000063,200,0,3,0
322,-21.800000000000047,200,0,2,0
323,-21.99999999999997,121,0,0,1
324,-20.000000000000014,200,0,0,0
325,3.7000000000000064,64,1,0,0
326,-9.79999999999998,145,0,6,0
327,-25.400000000000105,200,0,6,0
328,-17.199999999999996,46,0,3,1
329,-16.6,40,0,3,1
330,-16.9,43,0,3,1
331,-16.499999999999996,48,0,2,1
332,-6.899999999999977,143,0,3,0
333,-4.999999999999966,142,0,1,0
334,-23.199999999999978,106,0,3,1
335,2.6000000000000103,75,1,0,0
336,-6.999999999999972,171,0,0,0
337,-2.89999999999997,130,0,0,0
338,1.1000000000000032,45,1,5,0
339,-19.599999999999994,70,0,3,1
340,-20.90000000000003,200,0,1,0
341,0.10000000000001563,91,1,1,0
342,5.000000000000002,51,1,0,0
343,-8.699999999999996,143,0,5,0
344,-10.499999999999979,179,0,3,0
345,-21.800000000000043,200,0,2,0
346,-20.000000000000014,200,0,0,0
347,-20.000000000000014,200,0,0,0
348,-20.90000000000003,200,0,1,0
349,5.899999999999999,42,1,0,0
350,-1.8999999999999808,102,0,2,0
351,-20.000000000000014,200,0,0,0
352,-20.000000000000014,200,0,0,0
353,4.200000000000005,59,1,0,0
354,3.7000000000000064,64,1,0,0
355,-20.09999999999998,102,0,0,1
356,-20.000000000000014,200,0,0,0
357,2.800000000000006,64,1,1,0
358,-22.79999999999997,129,0,0,1
359,-20.000000000000014,200,0,0,0
360,-29.69999999999998,135,0,7,1
361,5.699999999999999,44,1,0,0
362,-20.000000000000014,200,0,0,0
363,-20.000000000000014,200,0,0,0
364,-23.60000000000008,200,0,4,0
365,-20.000000000000014,200,0,0,0
366,-6.0999999999999694,135,0,3,0
367,2.0000000000000124,81,1,0,0
368,-4.4999999999999645,146,0,0,0
369,-20.000000000000014,200,0,0,0
370,-20.000000000000014,200,0,0,0
371,-25.40000000000003,200,0,6,0
372,4.799999999999999,44,1,1,0
373,-4.599999999999968,120,0,3,0
374,1.3000000000000078,70,1,2,0
375,-11.10000000000002,194,0,2,0
376,-20.000000000000014,200,0,0,0
377,5.200000000000001,49,1,0,0
378,-3.5999999999999748,119,0,2,0
379,-20.000000000000014,200,0,0,0
380,-22.19999999999998,105,0,2,1
381,0.10000000000001918,100,1,0,0
382,-5.799999999999967,141,0,2,0
383,-7.999999999999989,172,0,1,0
384,-7.499999999999979,176,0,0,0
385,3.7000000000000064,64,1,0,0
386,-14.200000000000001,43,0,0,1
387,0.700000000000017,94,1,0,0
388,-20.000000000000014,200,0,0,0
389,-4.999999999999966,142,0,1,0
390,-16.39999999999999,65,0,0,1
391,7.499999999999999,26,1,0,0
392,-20.09999999999998,93,0,1,1
393,-2.3999999999999755,116,0,1,0
394,1.6000000000000139,85,1,0,0
395,-9.100000000000001,192,0,0,0
396,-12.900000000000002,30,0,0,1
397,-21.299999999999986,87,0,3,1
398,-4.299999999999972,126,0,2,0
399,6.499999999999999,27,1,1,0
400,4.200000000000005,59,1,0,0
401,-3.6999999999999673,138,0,0,0
402,-27.19999999999998,155,0,2,1
403,-15.0,33,0,2,1
404,-17.0,44,0,3,1
405,-20.900000000000013,200,0,1,0
406,-0.5999999999999819,98,0,1,0
407,-8.700000000000014,143,0,5,0
408,-12.300000000000022,197,0,3,0
409,-14.400000000000023,200,0,5,0
410,-22.299999999999994,70,0,6,1
411,-8.29999999999999,148,0,4,0
412,-8.699999999999982,179,0,1,0
413,-20.000000000000014,200,0,0,0
414,-20.000000000000014,200,0,0,0
415,-5.899999999999963,151,0,1,0
416,-9.299999999999983,176,0,2,0
417,-21.299999999999983,96,0,2,1
418,-9.200000000000003,193,0,0,0
419,-16.79999999999999,69,0,0,1
420,-5.199999999999969,135,0,2,0
421,-16.699999999999992,68,0,0,1
422,2.6000000000000068,66,1,1,0
423,-2.5999999999999712,127,0,0,0
424,-0.2999999999999865,86,0,2,0
425,-1.6999999999999922,73,0,5,0
426,3.000000000000009,71,1,0,0
427,-8.899999999999999,190,0,0,0
428,-12.0,21,0,0,1
429,-10.199999999999974,176,0,3,0
430,-0.8999999999999844,83,0,3,0
431,-5.69999999999996,158,0,0,0
432,-4.899999999999967,141,0,1,0
433,1.8000000000000025,56,1,3,0
434,-7.899999999999974,162,0,2,0
435,-20.90000000000003,200,0,1,0
436,6.699999999999998,34,1,0,0
437,-21.80000000000003,200,0,2,0
438,-20.90000000000003,200,0,1,0
439,-8.599999999999994,187,0,0,0
440,-20.900000000000016,200,0,1,0
441,-9.200000000000003,193,0,0,0
442,-21.800000000000047,200,0,2,0
443,-22.700000000000045,200,0,3,0
444,-0.1999999999999833,94,0,1,0
445,-8.29999999999999,139,0,5,0
446,-3.5999999999999712,128,0,1,0
447,-4.499999999999972,128,0,2,0
448,1.9000000000000092,73,1,1,0
449,-20.000000000000014,200,0,0,0
450,-7.199999999999967,146,0,3,0
451,-4.499999999999972,128,0,2,0
452,-16.39999999999999,56,0,1,1
453,-2.0999999999999837,95,0,3,0
454,1.2434497875801753e-14,83,1,2,0
455,-9.900000000000013,191,0,1,0
456,1.2000000000000117,80,1,1,0
457,5.6,45,1,0,0
458,-1.6999999999999744,118,0,0,0
459,2.0000000000000018,45,1,4,0
460,-3.499999999999975,118,0,2,0
461,-6.399999999999963,165,0,0,0
462,-0.3999999999999897,78,0,3,0
463,-14.7,39,0,1,1
464,-1.2999999999999936,69,0,5,0
465,5.4,47,1,0,0
466,3.600000000000003,56,1,1,0
467,-0.1999999999999833,94,0,1,0
468,-6.699999999999967,168,0,0,0
469,-20.599999999999987,89,0,2,1
470,-20.000000000000014,200,0,0,0
471,-0.9999999999999876,84,0,3,0
472,-7.399999999999977,175,0,0,0
473,-28.9,190,0,0,1
474,3.100000000000005,61,1,1,0
475,-0.7999999999999847,91,0,2,0
476,5.699999999999999,44,1,0,0
477,-0.19999999999997975,103,0,0,0
478,-20.000000000000014,200,0,0,0
479,-1.1999999999999762,113,0,0,0
480,-3.499999999999968,127,0,1,0
481,-12.499999999999993,190,0,4,0
482,-20.900000000000013,200,0,1,0
483,-1.9999999999999734,121,0,0,0
484,-4.699999999999971,130,0,2,0
485,-9.699999999999982,171,0,3,0
486,-1.0999999999999766,112,0,0,0
487,-3.699999999999971,129,0,1,0
488,1.5000000000000142,86,1,0,0
489,-4.599999999999966,129,0,2,0
490,0.5000000000000142,87,1,1,0
491,4.900000000000002,52,1,0,0
492,1.4000000000000146,87,1,0,0
493,4.600000000000003,55,1,0,0
494,2.8000000000000096,73,1,0,0
495,1.2000000000000082,71,1,2,0
496,-18.799999999999983,89,0,0,1
497,5.899999999999999,33,1,1,0
498,-1.2999999999999776,96,0,2,0
499,-15.899999999999999,42,0,2,1
500,5.899999999999999,42,1,0,0
501,-0.6999999999999815,99,0,1,0
502,-18.099999999999987,82,0,0,1
503,-1.0999999999999766,103,0,1,0
504,-18.399999999999984,85,0,0,1
505,-20.000000000000014,200,0,0,0
506,-8.29999999999999,184,0,0,0
507,6.299999999999998,38,1,0,0
508,-12.300000000000015,152,0,8,0
509,-2.2999999999999723,124,0,0,0
510,4.100000000000005,60,1,0,0
511,4.000000000000005,61,1,0,0
512,-18.999999999999993,64,0,3,1
513,4.900000000000002,52,1,0,0
514,-16.89999999999999,70,0,0,1
515,7.6,25,1,0,0
516,3.2000000000000046,60,1,1,0
517,-14.7,48,0,0,1
518,2.8000000000000096,73,1,0,0
519,-21.800000000000043,200,0,2,0
520,-3.999999999999977,114,0,3,0
521,-14.7,48,0,0,1
522,-10.599999999999994,189,0,2,0
523,-11.70000000000001,200,0,2,0
524,5.200000000000001,49,1,0,0
525,-2.8999999999999737,121,0,1,0
526,-5.999999999999973,125,0,4,0
527,5.100000000000001,50,1,0,0
528,1.7000000000000135,84,1,0,0
529,3.500000000000007,66,1,0,0
530,3.200000000000002,42,1,3,0
531,-0.6999999999999851,90,0,2,0
532,-22.700000000000063,200,0,3,0
533,-20.799999999999976,109,0,0,1
534,-20.90000000000003,200,0,1,0
535,-12.8,29,0,0,1
536,-1.2999999999999758,114,0,0,0
537,-7.299999999999983,156,0,2,0
538,1.100000000000012,81,1,1,0
539,-8.599999999999987,151,0,4,0
540,1.300000000000015,88,1,0,0
541,-2.3999999999999755,98,0,3,0
542,7.499999999999999,26,1,0,0
543,0.20000000000001883,99,1,0,0
544,-6.199999999999971,136,0,3,0
545,4.100000000000005,60,1,0,0
546,1.0000000000000053,64,1,3,0
547,2.9000000000000066,54,1,2,0
548,5.000000000000003,42,1,1,0
549,-1.5999999999999748,117,0,0,0
550,-3.699999999999978,111,0,3,0
551,-2.7999999999999776,111,0,2,0
552,2.8000000000000096,73,1,0,0
553,5.6,45,1,0,0
554,-1.0999999999999766,112,0,0,0
555,-12.5,26,0,0,1
556,1.0000000000000124,82,1,1,0
557,3.1000000000000085,70,1,0,0
558,1.0000000000000053,64,1,3,0
559,-17.09999999999999,72,0,0,1
560,4.5000000000000036,56,1,0,0
561,-8.599999999999998,178,0,1,0
562,-0.4999999999999787,106,0,0,0
563,2.800000000000006,64,1,1,0
564,4.900000000000002,52,1,0,0
565,-4.6999999999999815,103,0,5,0
566,1.8000000000000114,65,1,2,0
567,-20.90000000000003,200,0,1,0
568,2.5000000000000107,76,1,0,0
569,-0.1999999999999833,94,0,1,0
570,2.900000000000002,54,1,2,0
571,5.4,47,1,0,0
572,5.499999999999999,37,1,1,0
573,4.000000000000005,61,1,0,0
574,-20.000000000000014,200,0,0,0
575,-23.19999999999999,88,0,5,1
576,-20.000000000000014,200,0,0,0
577,-3.699999999999978,111,0,3,0
578,-4.299999999999969,135,0,1,0
579,-9.200000000000003,193,0,0,0
580,8.881784197001252e-15,74,1,3,0
581,5.100000000000001,50,1,0,0
582,-15.199999999999998,26,0,3,1
583,4.300000000000004,58,1,0,0
584,2.8000000000000096,73,1,0,0
585,1.100000000000012,81,1,1,0
586,3.7,46,1,2,0
587,4.700000000000003,54,1,0,0
588,-0.7999999999999883,73,0,4,0
589,3.4999999999999982,39,1,3,0
590,-21.800000000000047,200,0,2,0
591,3.600000000000003,56,1,1,0
592,3.000000000000009,71,1,0,0
593,6.099999999999998,40,1,0,0
594,-27.299999999999976,174,0,0,1
595,0.6000000000000174,95,1,0,0
596,-2.3999999999999755,116,0,1,0
597,2.8000000000000025,55,1,2,0
598,4.100000000000005,60,1,0,0
599,-2.6999999999999744,119,0,1,0
600,-21.800000000000047,200,0,2,0
601,6.1999999999999975,39,1,0,0
602,4.5000000000000036,56,1,0,0
603,5.5,46,1,0,0
604,-21.80000000000001,200,0,2,0
605,-20.000000000000014,200,0,0,0
606,2.700000000000003,56,1,2,0
607,-22.70000000000001,200,0,3,0
608,-14.800000000000026,150,0,11,0
609,-23.29999999999998,107,0,3,1
610,-16.79999999999999,69,0,0,1
611,-1.8999999999999826,84,0,4,0
612,-16.199999999999996,63,0,0,1
613,-20.000000000000014,200,0,0,0
614,5.4,47,1,0,0
615,-9.70000000000001,198,0,0,0
616,3.000000000000009,71,1,0,0
617,5.799999999999999,43,1,0,0
618,-2.9999999999999734,122,0,1,0
619,-5.099999999999966,143,0,1,0
620,-1.399999999999979,106,0,1,0
621,5.6,45,1,0,0
622,-20.000000000000014,200,0,0,0
623,4.100000000000006,51,1,1,0
624,-24.299999999999976,117,0,3,1
625,-23.39999999999997,135,0,0,1
626,-32.10000000000006,186,0,4,1
627,-2.3999999999999755,116,0,1,0
628,-20.000000000000014,200,0,0,0
629,-19.299999999999983,94,0,0,1
630,7.399999999999999,27,1,0,0
631,-23.600000000000072,200,0,4,0
632,1.8000000000000131,83,1,0,0
633,5.6000000000000005,36,1,1,0
634,-13.600000000000001,28,0,1,1
635,-0.5999999999999925,71,0,4,0
636,5.899999999999999,33,1,1,0
637,-21.800000000000047,200,0,2,0
638,7.8999999999999995,22,1,0,0
639,-5.899999999999981,97,0,7,0
640,-0.1999999999999833,94,0,1,0
641,3.9000000000000057,62,1,0,0
642,-2.699999999999971,128,0,0,0
643,-5.999999999999959,161,0,0,0
644,7.399999999999999,27,1,0,0
645,-13.700000000000045,193,0,5,0
646,-23.60000000000008,200,0,4,0
647,0.9000000000000128,83,1,1,0
648,-20.90000000000003,200,0,1,0
649,-12.4,25,0,0,1
650,-4.099999999999966,142,0,0,0
651,-9.200000000000014,166,0,3,0
652,5.300000000000001,48,1,0,0
653,-4.599999999999975,120,0,3,0
654,4.999999999999999,33,1,2,0
655,-21.000000000000142,194,0,13,0
656,2.6000000000000068,66,1,1,0
657,-1.1999999999999797,104,0,1,0
658,6.399999999999999,28,1,1,0
659,-3.099999999999973,123,0,1,0
660,-5.299999999999965,145,0,1,0
661,0.3000000000000185,98,1,0,0
662,-16.60000000000003,186,0,9,0
663,-7.59999999999998,177,0,0,0
664,4.5000000000000036,56,1,0,0
665,-6.599999999999966,167,0,0,0
666,-18.19999999999999,74,0,1,1
667,-2.699999999999978,101,0,3,0
668,2.3000000000000114,78,1,0,0
669,-20.90000000000003,200,0,1,0
670,-1.1999999999999762,113,0,0,0
671,-5.599999999999961,157,0,0,0
672,-4.099999999999973,124,0,2,0
673,-3.0999999999999766,114,0,2,0
674,1.4000000000000146,87,1,0,0
675,5.799999999999999,34,1,1,0
676,-1.699999999999978,91,0,3,0
677,3.700000000000003,55,1,1,0
678,2.500000000000007,67,1,1,0
679,3.5,48,1,2,0
680,-6.799999999999969,160,0,1,0
681,-13.600000000000001,28,0,1,1
682,-3.8999999999999773,104,0,4,0
683,3.200000000000009,60,1,1,0
684,-7.699999999999971,160,0,2,0
685,-0.5999999999999854,89,0,2,0
686,6.499999999999998,36,1,0,0
687,-16.7,50,0,2,1
688,-6.4999999999999645,166,0,0,0
689,-3.799999999999981,103,0,4,0
690,4.100000000000001,51,1,1,0
691,-4.1999999999999655,143,0,0,0
692,-20.90000000000003,200,0,1,0
693,-15.599999999999996,57,0,0,1
694,2.4000000000000075,68,1,1,0
695,-0.09999999999998188,84,0,2,0
696,5.6,45,1,0,0
697,-1.0999999999999766,85,0,3,0
698,4.300000000000004,58,1,0,0
699,-1.999999999999977,112,0,1,0
700,1.3000000000000043,61,1,3,0
701,-20.49999999999998,106,0,0,1
702,0.4000000000000181,97,1,0,0
703,-1.1999999999999797,104,0,1,0
704,0.10000000000001918,100,1,0,0
705,5.000000000000002,51,1,0,0
706,2.400000000000004,59,1,2,0
707,-19.299999999999986,85,0,1,1
708,-15.0,42,0,1,1
709,-2.5999999999999783,109,0,2,0
710,3.700000000000003,55,1,1,0
711,6.1999999999999975,39,1,0,0
712,-14.200000000000001,34,0,1,1
713,4.100000000000005,60,1,0,0
714,-19.799999999999983,90,0,1,1
715,-16.100000000000037,199,0,7,0
716,-18.699999999999992,70,0,2,1
717,-20.90000000000002,200,0,1,0
718,-3.599999999999989,83,0,6,0
719,-19.399999999999984,95,0,0,1
720,5.300000000000002,39,1,1,0
721,2.000000000000009,72,1,1,0
722,4.300000000000001,49,1,1,0
723,-21.80000000000001,200,0,2,0
724,-8.499999999999993,141,0,5,0
725,-4.399999999999981,91,0,6,0
726,6.6,26,1,1,0
727,-20.000000000000014,200,0,0,0
728,-14.899999999999999,41,0,1,1
729,5.899999999999999,42,1,0,0
730,-13.200000000000001,24,0,1,1
731,5.5,46,1,0,0
732,-0.699999999999978,108,0,0,0
733,-7.399999999999995,130,0,5,0
734,0.20000000000001528,90,1,1,0
735,5.999999999999998,41,1,0,0
736,6.1999999999999975,39,1,0,0
737,0.7000000000000135,67,1,3,0
738,4.8000000000000025,53,1,0,0
739,-3.999999999999975,114,0,3,0
740,-2.4999999999999787,99,0,3,0
741,7.499999999999999,26,1,0,0
742,-19.39999999999999,68,0,3,1
743,-3.099999999999973,123,0,1,0
