Episode,Reward,Length,Success,Collisions,Fires
225,-17.299999999999994,56,0,2,1
226,-15.000000000000002,33,0,2,1
227,6.999999999999998,31,1,0,0
228,-11.8,19,0,0,1
229,0.70000000000001,76,1,2,0
230,3.800000000000006,63,1,0,0
231,7.8999999999999995,22,1,0,0
232,2.6000000000000076,48,1,3,0
233,3.5000000000000044,48,1,2,0
234,-16.299999999999986,100,0,7,0
235,1.5000000000000107,59,1,3,0
236,-12.200000000000001,23,0,0,1
237,-12.699999999999978,100,0,3,0
238,9.0,11,1,0,0
239,7.099999999999999,30,1,0,0
240,1.000000000000016,82,1,1,0
241,8.4,17,1,0,0
242,-15.699999999999996,40,0,2,1
243,-12.0,21,0,0,1
244,3.300000000000008,50,1,2,0
245,3.7000000000000064,64,1,0,0
246,1.9000000000000057,64,1,2,0
247,-14.499999999999972,100,0,5,0
248,5.5,46,1,0,0
249,-17.299999999999994,56,0,2,1
250,-16.699999999999996,32,0,4,1
251,-19.899999999999988,55,0,5,1
252,5.100000000000001,50,1,0,0
253,-15.4,28,0,3,1
254,3.500000000000007,57,1,1,0
255,6.799999999999999,24,1,1,0
256,-21.699999999999992,55,0,7,1
257,-12.699999999999969,100,0,3,0
258,-14.499999999999982,100,0,5,0
259,-13.5,27,0,1,1
260,-14.2,34,0,1,1
261,-18.200000000000003,47,0,4,1
262,2.200000000000011,52,1,3,0
263,-15.899999999999995,60,0,0,1
264,-17.79999999999999,70,0,1,1
265,-17.199999999999996,28,0,5,1
266,5.6,45,1,0,0
267,-15.399999999999974,100,0,6,0
268,6.599999999999998,35,1,0,0
269,-16.299999999999997,55,0,1,1
270,4.400000000000005,48,1,1,0
271,-12.9,21,0,1,1
272,-12.700000000000001,19,0,1,1
273,3.3000000000000087,59,1,1,0
274,3.000000000000009,62,1,1,0
275,-0.2999999999999883,77,0,3,0
276,2.90000000000001,63,1,1,0
277,-10.899999999999979,100,0,1,0
278,-14.899999999999999,41,0,1,1
279,-18.29999999999999,66,0,2,1
280,-14.000000000000002,32,0,1,1
281,-11.1,12,0,0,1
282,-10.8,9,0,0,1
283,6.1999999999999975,39,1,0,0
284,-17.29999999999999,56,0,2,1
285,-14.100000000000001,42,0,0,1
286,7.499999999999999,26,1,0,0
287,1.9000000000000128,82,1,0,0
288,7.499999999999999,26,1,0,0
289,4.300000000000004,58,1,0,0
290,5.000000000000002,33,1,2,0
291,-11.9,20,0,0,1
292,-17.19999999999998,100,0,8,0
293,-17.599999999999994,59,0,2,1
294,-11.8,19,0,0,1
295,-13.800000000000002,39,0,0,1
296,-11.799999999999981,100,0,2,0
297,2.600000000000011,57,1,2,0
298,-14.100000000000001,42,0,0,1
299,8.7,14,1,0,0
300,6.599999999999998,26,1,1,0
301,-15.299999999999997,54,0,0,1
302,-17.599999999999994,41,0,4,1
303,4.3999999999999995,30,1,3,0
304,-15.499999999999996,29,0,3,1
305,-12.700000000000001,19,0,1,1
306,7.699999999999999,24,1,0,0
307,-13.400000000000002,26,0,1,1
308,5.799999999999999,25,1,2,0
309,1.600000000000005,49,1,4,0
310,-13.600000000000001,28,0,1,1
311,-6.899999999999977,98,0,8,0
312,-10.7,8,0,0,1
313,1.2000000000000082,62,1,3,0
314,-15.399999999999977,100,0,6,0
315,7.0,22,1,1,0
316,5.5,46,1,0,0
317,-12.600000000000001,27,0,0,1
318,7.699999999999999,15,1,1,0
319,6.999999999999998,31,1,0,0
320,7.199999999999999,20,1,1,0
321,7.099999999999999,30,1,0,0
322,-15.100000000000001,34,0,2,1
323,-17.699999999999996,51,0,3,1
324,5.699999999999999,35,1,1,0
325,5.400000000000001,38,1,1,0
326,-16.599999999999994,58,0,1,1
327,-12.5,26,0,0,1
328,3.600000000000003,47,1,2,0
329,-0.4999999999999858,88,0,2,0
330,1.1000000000000156,81,1,1,0
331,7.399999999999999,27,1,0,0
332,7.099999999999999,21,1,1,0
333,5.699999999999999,35,1,1,0
334,2.5000000000000107,76,1,0,0
335,5.499999999999998,28,1,2,0
336,-11.0,11,0,0,1
337,5.000000000000002,42,1,1,0
338,-13.1,14,0,2,1
339,8.6,15,1,0,0
340,-13.700000000000001,29,0,1,1
341,7.799999999999999,23,1,0,0
342,4.6,46,1,1,0
343,1.6000000000000139,76,1,1,0
344,6.499999999999998,27,1,1,0
345,-11.6,17,0,0,1
346,6.999999999999998,31,1,0,0
347,-18.099999999999994,100,0,9,0
348,6.399999999999999,37,1,0,0
349,-1.399999999999979,88,0,3,0
350,-12.5,26,0,0,1
351,-11.8,10,0,1,1
352,-13.500000000000002,36,0,0,1
353,-12.700000000000001,28,0,0,1
354,0.30000000000001315,62,1,4,0
355,-14.399999999999999,18,0,3,1
356,4.5000000000000036,56,1,0,0
357,7.8999999999999995,22,1,0,0
358,5.799999999999999,34,1,1,0
359,7.6,25,1,0,0
360,-3.0999999999999766,96,0,4,0
361,5.500000000000002,19,1,3,0
362,6.1999999999999975,39,1,0,0
363,3.8999999999999995,35,1,3,0
364,5.4,47,1,0,0
365,-15.899999999999997,33,0,3,1
366,1.3000000000000096,52,1,4,0
367,-14.3,26,0,2,1
368,-21.799999999999986,56,0,7,1
369,-12.600000000000001,18,0,1,1
370,8.0,21,1,0,0
371,2.100000000000012,71,1,1,0
372,3.9000000000000066,53,1,1,0
373,7.6,25,1,0,0
374,-17.199999999999996,28,0,5,1
375,-18.49999999999999,59,0,3,1
376,-11.9,20,0,0,1
377,-10.899999999999977,100,0,1,0
378,-1.9999999999999876,85,0,4,0
379,-17.5,40,0,4,1
380,0.4000000000000128,52,1,5,0
381,1.500000000000007,59,1,3,0
382,-11.700000000000001,18,0,0,1
383,6.799999999999999,33,1,0,0
384,-12.699999999999974,100,0,3,0
385,-22.099999999999987,86,0,4,1
386,4.300000000000005,49,1,1,0
387,2.5000000000000107,76,1,0,0
388,0.7000000000000117,67,1,3,0
389,3.2000000000000046,60,1,1,0
390,-16.299999999999994,37,0,3,1
391,-11.3,14,0,0,1
392,-11.6,17,0,0,1
393,-16.499999999999996,39,0,3,1
394,1.3000000000000043,43,1,5,0
395,6.599999999999998,26,1,1,0
396,-1.3999999999999897,79,0,4,0
397,8.1,20,1,0,0
398,-17.099999999999987,45,0,3,1
399,-15.699999999999996,49,0,1,1
400,-16.099999999999998,44,0,2,1
401,8.8,13,1,0,0
402,-27.599999999999994,87,0,10,1
403,7.699999999999999,24,1,0,0
404,-20.899999999999984,74,0,4,1
405,-1.699999999999978,82,0,4,0
406,-13.2,15,0,2,1
407,3.800000000000008,45,1,2,0
408,4.200000000000001,50,1,1,0
409,8.1,20,1,0,0
410,5.799999999999999,34,1,1,0
411,-19.0,28,0,7,1
412,5.699999999999999,44,1,0,0
413,1.6000000000000139,58,1,3,0
414,7.6,16,1,1,0
415,8.6,15,1,0,0
416,-13.200000000000001,24,0,1,1
417,7.399999999999999,27,1,0,0
418,7.299999999999999,28,1,0,0
419,1.5000000000000107,41,1,5,0
420,2.7000000000000046,29,1,5,0
421,-4.399999999999977,91,0,6,0
422,-14.299999999999999,17,0,3,1
423,8.0,21,1,0,0
424,6.199999999999999,21,1,2,0
425,6.999999999999998,22,1,1,0
426,-14.000000000000002,41,0,0,1
427,5.799999999999999,43,1,0,0
428,-15.599999999999994,39,0,2,1
429,-16.29999999999998,100,0,7,0
430,-20.09999999999999,57,0,5,1
431,3.200000000000009,51,1,2,0
432,7.099999999999999,30,1,0,0
433,-27.099999999999987,82,0,10,1
434,4.5000000000000036,47,1,1,0
435,5.300000000000001,39,1,1,0
436,6.499999999999998,36,1,0,0
437,1.300000000000015,79,1,1,0
438,-15.200000000000001,35,0,2,1
439,-0.19999999999998685,85,0,2,0
440,1.6999999999999993,30,1,6,0
441,3.600000000000004,38,1,3,0
442,-13.400000000000002,26,0,1,1
443,4.4,39,1,2,0
444,-12.4,25,0,0,1
445,-14.6,38,0,1,1
446,-13.000000000000002,22,0,1,1
447,1.7000000000000064,48,1,4,0
448,7.8999999999999995,22,1,0,0
449,-13.100000000000001,32,0,0,1
450,4.300000000000001,40,1,2,0
451,7.799999999999999,23,1,0,0
452,-21.799999999999983,83,0,4,1
453,5.6,27,1,2,0
454,-18.09999999999999,55,0,3,1
455,-20.79999999999999,46,0,7,1
456,5.6,45,1,0,0
457,6.199999999999998,30,1,1,0
458,-1.2999999999999847,60,0,6,0
459,-14.7,30,0,2,1
460,-14.899999999999999,23,0,3,1
461,-12.200000000000001,23,0,0,1
462,5.899999999999999,42,1,0,0
463,5.8999999999999995,24,1,2,0
464,-16.999999999999993,44,0,3,1
465,5.6,36,1,1,0
466,-12.700000000000001,28,0,0,1
467,4.500000000000002,29,1,3,0
468,-16.099999999999994,53,0,1,1
469,-23.499999999999986,82,0,6,1
470,-13.3,34,0,0,1
471,-14.6,38,0,1,1
472,0.4000000000000057,52,1,5,0
473,1.6000000000000103,67,1,2,0
474,3.800000000000007,54,1,1,0
475,4.300000000000001,40,1,2,0
476,-12.3,24,0,0,1
477,8.4,17,1,0,0
478,-11.9,20,0,0,1
479,-14.799999999999999,40,0,1,1
480,8.4,17,1,0,0
481,-17.49999999999999,67,0,1,1
482,-12.200000000000001,23,0,0,1
483,-15.399999999999972,100,0,6,0
484,8.2,10,1,1,0
485,7.8999999999999995,22,1,0,0
486,6.799999999999999,24,1,1,0
487,-15.099999999999998,34,0,2,1
488,-14.399999999999999,27,0,2,1
489,-14.1,15,0,3,1
490,-15.899999999999995,33,0,3,1
491,-0.29999999999998295,95,0,1,0
492,6.999999999999998,31,1,0,0
493,-16.099999999999994,62,0,0,1
494,0.20000000000001528,90,1,1,0
495,-0.8999999999999879,74,0,4,0
496,4.700000000000004,45,1,1,0
497,-11.9,11,0,1,1
498,4.200000000000001,50,1,1,0
499,-12.5,26,0,0,1
500,-12.4,16,0,1,1
501,-13.599999999999975,100,0,4,0
502,-19.199999999999985,57,0,4,1
503,2.700000000000003,56,1,2,0
504,-12.200000000000001,14,0,1,1
505,-14.200000000000001,43,0,0,1
506,8.5,16,1,0,0
507,1.7000000000000028,48,1,4,0
508,3.800000000000006,54,1,1,0
509,-11.6,17,0,0,1
510,-12.5,26,0,0,1
511,7.699999999999999,24,1,0,0
512,6.199999999999999,30,1,1,0
513,-10.7,8,0,0,1
514,1.100000000000012,63,1,3,0
515,1.5000000000000107,59,1,3,0
516,0.6000000000000139,77,1,2,0
517,-16.199999999999992,45,0,2,1
518,6.899999999999999,23,1,1,0
519,-23.799999999999976,94,0,5,1
520,5.000000000000002,33,1,2,0
521,7.6,25,1,0,0
522,-21.49999999999998,80,0,4,1
523,7.699999999999999,24,1,0,0
524,-11.4,15,0,0,1
525,1.000000000000016,82,1,1,0
526,-12.7,10,0,2,1
527,-21.69999999999998,82,0,4,1
528,-17.19999999999999,46,0,3,1
529,-14.3,35,0,1,1
530,5.100000000000002,41,1,1,0
531,5.4,47,1,0,0
532,-12.900000000000002,30,0,0,1
533,5.699999999999999,26,1,2,0
534,-1.1999999999999904,59,0,6,0
535,2.4000000000000083,50,1,3,0
536,-13.200000000000001,33,0,0,1
537,8.4,17,1,0,0
538,7.399999999999999,18,1,1,0
539,-18.699999999999996,61,0,3,1
540,6.999999999999998,31,1,0,0
541,-0.09999999999999076,75,0,3,0
542,-12.3,24,0,0,1
543,4.199999999999999,41,1,2,0
544,-14.5,46,0,0,1
545,4.600000000000004,37,1,2,0
546,4.200000000000005,59,1,0,0
547,0.3000000000000149,71,1,3,0
548,-14.7,30,0,2,1
549,-17.599999999999994,41,0,4,1
550,-13.500000000000002,27,0,1,1
551,7.3999999999999995,18,1,1,0
552,-11.5,16,0,0,1
553,6.799999999999999,15,1,2,0
554,-14.4,27,0,2,1
555,4.700000000000003,45,1,1,0
556,-10.9,10,0,0,1
557,-11.799999999999978,100,0,2,0
558,5.5,37,1,1,0
559,7.8999999999999995,22,1,0,0
560,-11.0,11,0,0,1
561,-13.3,25,0,1,1
562,-0.8999999999999879,74,0,4,0
563,2.3000000000000114,69,1,1,0
564,-12.900000000000002,30,0,0,1
565,-12.200000000000001,14,0,1,1
566,5.599999999999998,36,1,1,0
567,-14.899999999999999,50,0,0,1
568,5.000000000000002,42,1,1,0
569,-11.700000000000001,18,0,0,1
570,4.500000000000004,47,1,1,0
571,-16.599999999999998,49,0,2,1
572,7.299999999999999,28,1,0,0
573,-14.6,38,0,1,1
574,-0.7999999999999812,100,0,1,0
575,-14.100000000000001,42,0,0,1
576,0.4000000000000057,43,1,6,0
577,5.799999999999999,43,1,0,0
578,-14.499999999999973,100,0,5,0
579,-11.3,14,0,0,1
580,-18.999999999999993,55,0,4,1
581,6.6,26,1,1,0
582,2.8000000000000114,46,1,3,0
583,2.90000000000001,63,1,1,0
584,5.999999999999998,41,1,0,0
585,8.8,13,1,0,0
586,8.4,17,1,0,0
587,-10.8,9,0,0,1
588,-10.8,9,0,0,1
589,6.1999999999999975,39,1,0,0
590,-23.399999999999984,72,0,7,1
591,-1.8999999999999861,75,0,5,0
592,-14.799999999999999,40,0,1,1
593,-11.9,20,0,0,1
594,-19.90000000000001,100,0,11,0
595,6.899999999999999,32,1,0,0
596,-0.599999999999989,53,0,6,0
597,7.499999999999999,26,1,0,0
598,-17.999999999999986,81,0,0,1
599,9.0,11,1,0,0
600,-17.099999999999994,45,0,3,1
601,-11.8,19,0,0,1
602,-17.099999999999998,45,0,3,1
603,1.8000000000000114,65,1,2,0
604,-11.3,14,0,0,1
605,-11.0,11,0,0,1
606,4.500000000000002,38,1,2,0
607,-18.499999999999986,59,0,3,1
608,4.8000000000000025,44,1,1,0
609,7.8999999999999995,22,1,0,0
610,-18.099999999999994,46,0,4,1
611,-4.899999999999983,87,0,7,0
612,-12.69999999999997,100,0,3,0
613,4.200000000000005,59,1,0,0
614,2.300000000000008,60,1,2,0
615,5.999999999999998,41,1,0,0
616,6.799999999999999,33,1,0,0
617,-13.700000000000003,38,0,0,1
618,2.299999999999999,42,1,4,0
619,-20.19999999999999,67,0,4,1
620,-15.799999999999995,50,0,1,1
621,5.6,36,1,1,0
622,3.300000000000005,41,1,3,0
623,7.799999999999999,23,1,0,0
624,-3.2999999999999936,53,0,9,0
625,-14.799999999999997,31,0,2,1
626,5.500000000000001,37,1,1,0
627,-13.200000000000001,15,0,2,1
628,-0.6999999999999922,72,0,4,0
629,-15.899999999999995,51,0,1,1
630,-11.5,16,0,0,1
631,-16.9,25,0,5,1
632,-12.600000000000001,18,0,1,1
633,8.5,16,1,0,0
634,-11.1,12,0,0,1
635,-11.1,12,0,0,1
636,2.400000000000011,77,1,0,0
637,-20.299999999999986,68,0,4,1
638,5.899999999999999,42,1,0,0
639,6.799999999999999,33,1,0,0
640,-16.199999999999992,45,0,2,1
641,-13.200000000000001,33,0,0,1
642,5.5,46,1,0,0
643,-11.6,8,0,1,1
644,7.8999999999999995,22,1,0,0
645,-4.199999999999974,89,0,6,0
646,-12.100000000000001,22,0,0,1
647,3.200000000000001,51,1,2,0
648,0.6000000000000139,68,1,3,0
649,2.100000000000003,53,1,3,0
650,-3.6999999999999886,75,0,7,0
651,7.799999999999999,23,1,0,0
652,-4.699999999999978,94,0,6,0
653,-12.5,26,0,0,1
654,-14.3,26,0,2,1
655,8.7,14,1,0,0
656,9.0,11,1,0,0
657,3.8999999999999995,35,1,3,0
658,-11.9,20,0,0,1
659,5.600000000000001,27,1,2,0
660,5.7,26,1,2,0
661,-13.100000000000001,32,0,0,1
662,8.5,16,1,0,0
663,6.7,16,1,2,0
664,6.699999999999999,25,1,1,0
665,-14.499999999999975,100,0,5,0
666,7.0,22,1,1,0
667,3.1000000000000103,43,1,3,0
668,-11.5,16,0,0,1
669,7.099999999999999,21,1,1,0
670,3.5000000000000036,57,1,1,0
671,5.999999999999998,41,1,0,0
672,-13.100000000000001,32,0,0,1
673,6.0,23,1,2,0
674,8.1,20,1,0,0
675,-16.200000000000003,45,0,2,1
676,-12.3,15,0,1,1
677,6.599999999999998,35,1,0,0
678,7.6,25,1,0,0
679,2.3000000000000087,51,1,3,0
680,8.0,21,1,0,0
681,4.200000000000002,23,1,4,0
682,6.699999999999998,34,1,0,0
683,3.000000000000009,62,1,1,0
684,-10.9,10,0,0,1
685,-2.6999999999999815,92,0,4,0
686,3.6000000000000076,56,1,1,0
687,-13.3,25,0,1,1
688,-3.5999999999999766,83,0,6,0
689,6.1999999999999975,39,1,0,0
690,-11.5,16,0,0,1
691,-21.700000000000017,100,0,13,0
692,-13.500000000000002,36,0,0,1
693,6.299999999999999,29,1,1,0
694,-11.5,16,0,0,1
695,6.399999999999999,28,1,1,0
696,4.799999999999999,35,1,2,0
697,-18.099999999999987,73,0,1,1
698,-15.199999999999998,35,0,2,1
699,6.699999999999998,25,1,1,0
700,-11.9,20,0,0,1
701,-14.100000000000001,42,0,0,1
702,0.1000000000000103,73,1,3,0
703,-12.8,29,0,0,1
704,3.4000000000000083,49,1,2,0
705,-14.999999999999996,24,0,3,1
706,4.8000000000000025,53,1,0,0
707,4.000000000000006,43,1,2,0
708,-21.69999999999998,91,0,3,1
709,-11.4,6,0,1,1
710,2.2000000000000046,52,1,3,0
711,5.200000000000001,49,1,0,0
712,5.6,45,1,0,0
713,4.100000000000006,42,1,2,0
714,-13.3,25,0,1,1
715,1.70000000000001,57,1,3,0
716,2.200000000000001,43,1,4,0
717,6.099999999999998,31,1,1,0
718,-5.799999999999988,60,0,11,0
719,-13.2,15,0,2,1
720,-18.799999999999994,44,0,5,1
721,3.500000000000008,48,1,2,0
722,-14.999999999999998,42,0,1,1
723,7.8,14,1,1,0
724,-0.09999999999998543,57,0,5,0
725,-13.8,21,0,2,1
726,-13.500000000000002,18,0,2,1
727,5.199999999999999,31,1,2,0
728,6.799999999999999,24,1,1,0
729,6.699999999999998,34,1,0,0
730,-0.7999999999999918,64,0,5,0
731,-14.200000000000003,34,0,1,1
732,5.999999999999998,32,1,1,0
733,6.399999999999999,37,1,0,0
734,4.700000000000004,45,1,1,0
735,3.8999999999999986,44,1,2,0
736,5.200000000000002,31,1,2,0
737,-16.2,36,0,3,1
738,8.299999999999999,18,1,0,0
739,5.100000000000003,32,1,2,0
740,5.4,38,1,1,0
741,3.3000000000000096,41,1,3,0
742,8.6,15,1,0,0
743,7.6,25,1,0,0
744,-16.99999999999999,53,0,2,1
745,2.100000000000005,62,1,2,0
746,-11.700000000000001,18,0,0,1
747,3.5999999999999996,47,1,2,0
748,6.899999999999999,32,1,0,0
749,3.700000000000003,55,1,1,0
750,-11.8,19,0,0,1
751,3.400000000000004,58,1,1,0
752,7.0,22,1,1,0
753,-11.2,13,0,0,1
754,-11.5,7,0,1,1
755,-16.299999999999983,100,0,7,0
756,-11.3,14,0,0,1
757,1.900000000000011,64,1,2,0
758,8.1,20,1,0,0
759,8.1,20,1,0,0
760,6.399999999999999,19,1,2,0
761,-1.9999999999999893,49,0,8,0
762,-13.200000000000001,24,0,1,1
763,6.299999999999998,38,1,0,0
764,2.400000000000005,41,1,4,0
765,6.699999999999999,25,1,1,0
766,-12.8,29,0,0,1
767,-15.399999999999995,46,0,1,1
768,-13.100000000000001,32,0,0,1
769,2.9000000000000092,63,1,1,0
770,4.100000000000003,42,1,2,0
771,2.1000000000000103,53,1,3,0
772,-7.399999999999984,94,0,9,0
773,1.2000000000000046,44,1,5,0
774,2.300000000000008,60,1,2,0
775,-15.399999999999979,100,0,6,0
776,6.199999999999998,21,1,2,0
777,-14.100000000000001,33,0,1,1
778,2.5000000000000044,49,1,3,0
779,-16.200000000000003,36,0,3,1
780,-14.899999999999999,41,0,1,1
781,-11.1,12,0,0,1
782,7.399999999999999,27,1,0,0
783,4.8000000000000025,44,1,1,0
784,-12.2,14,0,1,1
785,4.600000000000003,46,1,1,0
786,4.200000000000002,41,1,2,0
787,5.5,46,1,0,0
