Reward,Length,Success,Collisions,Fires
-37.30000000000012,274,0,0,1
-40.0000000000003,400,0,0,0
-12.100000000000037,213,0,1,0
-41.800000000000324,400,0,2,0
-30.300000000000303,395,0,1,0
-40.0000000000003,400,0,0,0
-32.70000000000005,228,0,0,1
-6.999999999999972,126,0,5,0
-40.0000000000003,400,0,0,0
-29.40000000000027,359,0,4,0
-5.8999999999999595,160,0,0,0
-15.299999999999997,54,0,0,1
-14.700000000000081,248,0,0,0
-8.399999999999991,185,0,0,0
-20.299999999999986,86,0,2,1
-40.0000000000003,400,0,0,0
-22.399999999999977,116,0,1,1
-21.300000000000118,278,0,4,0
-42.700000000000344,400,0,3,0
-28.699999999999996,188,0,0,1
-3.0999999999999694,132,0,0,0
-41.800000000000296,400,0,2,0
1.0000000000000124,82,1,1,0
-40.0000000000003,400,0,0,0
-40.0000000000003,400,0,0,0
-45.40000000000029,400,0,6,0
2.200000000000008,70,1,1,0
-26.200000000000244,363,0,0,0
1.0000000000000124,82,1,1,0
-40.9000000000003,400,0,1,0
-31.800000000000274,365,0,6,0
-30.200000000000017,203,0,0,1
-40.0000000000003,400,0,0,0
-40.0000000000003,400,0,0,0
-35.20000000000009,244,0,1,1
-43.60000000000029,400,0,4,0
-40.0000000000003,400,0,0,0
-21.900000000000183,311,0,1,0
-43.60000000000029,400,0,4,0
-41.800000000000324,400,0,2,0
-15.499999999999996,56,0,0,1
-40.0000000000003,400,0,0,0
-39.10000000000011,202,0,10,1
-16.20000000000011,236,0,3,0
-9.100000000000009,129,0,7,0
-7.199999999999974,173,0,0,0
-33.70000000000002,193,0,5,1
-3.099999999999973,123,0,1,0
-2.299999999999976,115,0,1,0
-19.899999999999988,82,0,2,1
-43.600000000000364,400,0,4,0
-11.500000000000036,216,0,0,0
-13.000000000000057,231,0,0,0
-21.19999999999998,95,0,2,1
-2.6999999999999744,119,0,1,0
-20.599999999999987,71,0,4,1
-3.9999999999999805,105,0,4,0
-3.9999999999999662,141,0,0,0
-36.20000000000009,254,0,1,1
-40.9000000000003,400,0,1,0
-15.999999999999995,61,0,0,1
-18.699999999999985,88,0,0,1
-13.700000000000003,38,0,0,1
-30.59999999999999,153,0,6,1
-20.09999999999998,102,0,0,1
-26.80000000000023,333,0,4,0
-26.899999999999974,161,0,1,1
0.5000000000000178,96,1,0,0
-44.50000000000036,400,0,5,0
1.3000000000000114,79,1,1,0
-0.999999999999984,93,0,2,0
-21.799999999999983,101,0,2,1
3.8000000000000007,45,1,2,0
-12.000000000000014,203,0,2,0
-26.79999999999999,97,0,8,1
-2.799999999999992,75,0,6,0
-38.300000000000125,212,0,8,1
-22.899999999999977,103,0,3,1
-27.39999999999999,139,0,4,1
-44.400000000000205,327,0,2,1
-24.09999999999998,106,0,4,1
-22.399999999999984,98,0,3,1
-11.400000000000055,161,0,6,0
-32.400000000000006,189,0,4,1
-40.0000000000003,400,0,0,0
-12.200000000000049,214,0,1,0
-3.399999999999972,126,0,1,0
-18.899999999999988,81,0,1,1
-17.899999999999995,62,0,2,1
-44.50000000000038,400,0,5,0
-34.70000000000028,340,0,12,0
-16.699999999999992,68,0,0,1
-21.999999999999986,94,0,3,1
-19.399999999999988,77,0,2,1
-7.299999999999983,156,0,2,0
-19.0,55,0,4,1
-33.000000000000014,204,0,3,1
-2.5999999999999712,127,0,0,0
-19.500000000000078,206,0,10,0
-24.59999999999998,102,0,5,1
-21.19999999999999,86,0,3,1
-40.80000000000017,309,0,0,1
-29.700000000000294,398,0,0,0
-48.00000000000019,300,0,9,1
-20.799999999999983,100,0,1,1
-14.900000000000087,232,0,2,0
-16.400000000000002,38,0,3,1
-43.60000000000033,400,0,4,0
-26.999999999999964,162,0,1,1
-11.700000000000038,218,0,0,0
-17.199999999999996,64,0,1,1
-15.6,48,0,1,1
-26.499999999999968,157,0,1,1
-14.3,26,0,2,1
-21.299999999999983,87,0,3,1
-44.50000000000034,400,0,5,0
-22.899999999999974,121,0,1,1
-20.59999999999998,107,0,0,1
-17.79999999999999,79,0,0,1
-37.0000000000001,262,0,1,1
-1.9999999999999734,121,0,0,0
-17.099999999999994,45,0,3,1
-36.20000000000008,227,0,4,1
-20.49999999999998,106,0,0,1
-33.600000000000065,237,0,0,1
-49.20000000000019,330,0,7,1
7.199999999999999,29,1,0,0
-21.999999999999986,94,0,3,1
-8.899999999999984,136,0,6,0
-22.69999999999997,128,0,0,1
-13.100000000000001,32,0,0,1
-12.400000000000048,180,0,5,0
-29.09999999999999,174,0,2,1
-9.40000000000001,186,0,1,0
-12.5,26,0,0,1
-13.100000000000001,32,0,0,1
-21.59999999999998,108,0,1,1
-20.599999999999987,80,0,3,1
-38.000000000000114,272,0,1,1
-24.80000000000016,250,0,11,0
-15.2,35,0,2,1
-16.79999999999999,60,0,1,1
4.699999999999999,45,1,1,0
-23.099999999999973,123,0,1,1
-48.80000000000028,380,0,1,1
-49.500000000000135,288,0,12,1
-35.10000000000004,207,0,5,1
-48.100000000000215,346,0,4,1
-19.299999999999986,58,0,4,1
-2.5999999999999748,118,0,1,0
-26.599999999999977,122,0,5,1
-18.299999999999997,48,0,4,1
-16.79999999999999,60,0,1,1
-15.999999999999998,52,0,1,1
-33.50000000000003,191,0,5,1
-22.199999999999974,114,0,1,1
-21.499999999999975,116,0,0,1
-18.69999999999999,79,0,1,1
-22.599999999999973,118,0,1,1
-17.699999999999992,69,0,1,1
-18.599999999999994,60,0,3,1
-19.999999999999993,74,0,3,1
-18.199999999999996,65,0,2,1
-32.10000000000006,186,0,4,1
-16.199999999999996,45,0,2,1
-32.40000000000005,225,0,0,1
-21.99999999999998,103,0,2,1
-33.40000000000008,208,0,3,1
4.400000000000004,57,1,0,0
-14.200000000000001,43,0,0,1
-3.2999999999999687,134,0,0,0
-30.900000000000027,210,0,0,1
-15.400000000000091,255,0,0,0
-3.6999999999999655,120,0,2,0
-16.800000000000086,242,0,3,0
-34.60000000000008,238,0,1,1
-14.999999999999996,42,0,1,1
-20.399999999999977,105,0,0,1
-19.29999999999999,76,0,2,1
4.000000000000005,61,1,0,0
-16.299999999999997,55,0,1,1
-9.800000000000011,199,0,0,0
-7.19999999999996,164,0,1,0
-14.6,38,0,1,1
-18.099999999999994,55,0,3,1
-20.399999999999977,105,0,0,1
-15.799999999999995,59,0,0,1
-14.0,32,0,1,1
-21.099999999999987,85,0,3,1
-13.500000000000002,36,0,0,1
-16.4,47,0,2,1
-31.500000000000043,198,0,2,1
-16.299999999999994,64,0,0,1
-19.099999999999984,92,0,0,1
-14.3,44,0,0,1
-20.299999999999986,86,0,2,1
3.300000000000008,68,1,0,0
2.9000000000000057,63,1,1,0
-12.8,29,0,0,1
-20.99999999999998,111,0,0,1
-12.5,26,0,0,1
-14.100000000000001,42,0,0,1
-21.29999999999999,78,0,4,1
-0.699999999999978,108,0,0,0
-15.199999999999998,53,0,0,1
-13.600000000000001,37,0,0,1
-21.59999999999998,99,0,2,1
-22.499999999999975,117,0,1,1
-14.799999999999999,49,0,0,1
4.600000000000004,46,1,1,0
-21.09999999999998,103,0,1,1
-14.5,46,0,0,1
-17.599999999999987,77,0,0,1
-26.599999999999973,149,0,2,1
-19.299999999999983,94,0,0,1
-0.8999999999999773,110,0,0,0
-16.099999999999994,62,0,0,1
2.2000000000000117,79,1,0,0
-13.700000000000003,38,0,0,1
-17.89999999999999,71,0,1,1
2.2000000000000046,61,1,2,0
-22.899999999999984,94,0,4,1
-15.699999999999996,58,0,0,1
-13.600000000000001,37,0,0,1
-3.3999999999999755,117,0,2,0
7.699999999999999,24,1,0,0
-16.199999999999996,63,0,0,1
-15.2,44,0,1,1
4.900000000000002,52,1,0,0
6.499999999999998,36,1,0,0
2.6000000000000103,75,1,0,0
4.5000000000000036,56,1,0,0
-20.69999999999998,90,0,2,1
-14.899999999999999,50,0,0,1
6.999999999999998,31,1,0,0
-0.2999999999999794,104,0,0,0
-17.599999999999998,32,0,5,1
