Episode,Reward,Length,Success,Collisions,Fires
169,-1.6999999999999744,109,0,1,0
170,-3.299999999999976,116,0,2,0
171,-3.8999999999999666,140,0,0,0
172,-1.2999999999999794,105,0,1,0
173,-20.000000000000014,200,0,0,0
174,-26.399999999999974,138,0,3,1
175,-0.7999999999999812,100,0,1,0
176,-26.799999999999976,151,0,2,1
177,-21.80000000000001,200,0,2,0
178,5.4,47,1,0,0
179,-0.1999999999999833,94,0,1,0
180,-11.700000000000001,18,0,0,1
181,2.0000000000000124,81,1,0,0
182,-2.6999999999999815,101,0,3,0
183,-18.899999999999984,90,0,0,1
184,0.6000000000000174,95,1,0,0
185,4.8000000000000025,53,1,0,0
186,-20.000000000000014,200,0,0,0
187,-21.800000000000033,200,0,2,0
188,4.899999999999999,43,1,1,0
189,-20.000000000000014,200,0,0,0
190,-1.3999999999999755,115,0,0,0
191,-2.0999999999999766,113,0,1,0
192,-5.199999999999969,135,0,2,0
193,-4.999999999999963,151,0,0,0
194,-11.600000000000044,199,0,2,0
195,-20.90000000000003,200,0,1,0
196,-14.200000000000001,43,0,0,1
197,-3.799999999999967,139,0,0,0
198,-14.200000000000001,43,0,0,1
199,-20.000000000000014,200,0,0,0
200,8.4,17,1,0,0
201,-19.99999999999998,101,0,0,1
202,-2.5999999999999748,118,0,1,0
203,-23.60000000000008,200,0,4,0
204,3.300000000000008,68,1,0,0
205,6.299999999999998,38,1,0,0
206,-8.899999999999999,190,0,0,0
207,-15.299999999999997,54,0,0,1
208,-20.000000000000014,200,0,0,0
209,-7.4999999999999645,167,0,1,0
210,-26.300000000000075,200,0,7,0
211,-2.8999999999999737,121,0,1,0
212,0.700000000000017,94,1,0,0
213,5.000000000000002,51,1,0,0
214,3.800000000000006,63,1,0,0
215,1.2000000000000153,89,1,0,0
216,-5.099999999999973,125,0,3,0
217,-14.3,35,0,1,1
218,-9.900000000000013,200,0,0,0
219,-20.000000000000014,200,0,0,0
220,-11.000000000000018,193,0,2,0
221,-20.90000000000003,200,0,1,0
222,-20.000000000000014,200,0,0,0
223,-3.9999999999999662,141,0,0,0
224,-17.099999999999994,54,0,2,1
225,-6.39999999999997,147,0,2,0
226,4.200000000000005,59,1,0,0
227,-20.399999999999984,87,0,2,1
228,-14.799999999999999,49,0,0,1
229,0.10000000000001563,91,1,1,0
230,-18.999999999999986,82,0,1,1
231,-21.800000000000047,200,0,2,0
232,2.5000000000000107,76,1,0,0
233,0.10000000000001918,100,1,0,0
234,0.9000000000000128,83,1,1,0
235,-2.1999999999999726,123,0,0,0
236,2.2000000000000117,79,1,0,0
237,1.0000000000000124,82,1,1,0
238,-6.399999999999967,156,0,1,0
239,-5.399999999999965,146,0,1,0
240,0.400000000000011,79,1,2,0
241,-20.000000000000014,200,0,0,0
242,-10.099999999999973,121,0,9,0
243,-23.699999999999974,120,0,2,1
244,-26.79999999999997,169,0,0,1
245,-17.19999999999999,73,0,0,1
246,-4.399999999999965,145,0,0,0
247,-7.799999999999983,179,0,0,0
248,0.5000000000000142,87,1,1,0
249,-6.299999999999969,137,0,3,0
250,-20.000000000000014,200,0,0,0
251,-3.4999999999999716,127,0,1,0
252,0.10000000000001563,91,1,1,0
253,-20.000000000000014,200,0,0,0
254,-4.699999999999974,121,0,3,0
255,-20.000000000000014,200,0,0,0
256,3.8000000000000025,54,1,1,0
257,-20.90000000000003,200,0,1,0
258,-4.699999999999967,139,0,1,0
259,-6.499999999999972,130,0,4,0
260,-9.599999999999998,179,0,2,0
261,0.4000000000000181,97,1,0,0
262,-20.000000000000014,200,0,0,0
263,-20.90000000000003,200,0,1,0
264,-2.5999999999999712,127,0,0,0
265,2.4000000000000075,68,1,1,0
266,-20.000000000000014,200,0,0,0
267,-20.000000000000014,200,0,0,0
268,-33.10000000000005,187,0,5,1
269,0.6000000000000174,95,1,0,0
270,-14.000000000000002,41,0,0,1
271,1.8000000000000131,83,1,0,0
272,0.3000000000000185,98,1,0,0
273,-4.299999999999965,144,0,0,0
274,5.100000000000001,50,1,0,0
275,-19.799999999999983,99,0,0,1
276,-4.999999999999963,151,0,0,0
277,2.0000000000000053,63,1,2,0
278,-14.000000000000002,41,0,0,1
279,6.1999999999999975,39,1,0,0
280,-21.099999999999977,112,0,0,1
281,-4.399999999999968,136,0,1,0
282,-18.799999999999983,89,0,0,1
283,2.6000000000000103,75,1,0,0
284,-2.1999999999999726,123,0,0,0
285,3.7000000000000064,64,1,0,0
286,-20.900000000000013,200,0,1,0
287,-7.299999999999976,174,0,0,0
288,-20.000000000000014,200,0,0,0
289,-8.499999999999986,159,0,3,0
290,-0.0999999999999801,102,0,0,0
291,2.000000000000009,72,1,1,0
292,-1.699999999999985,91,0,3,0
293,7.099999999999999,30,1,0,0
294,6.999999999999998,31,1,0,0
295,8.299999999999999,18,1,0,0
296,-20.000000000000014,200,0,0,0
297,-9.199999999999996,166,0,3,0
298,-21.80000000000001,200,0,2,0
299,-19.099999999999984,92,0,0,1
300,-5.7999999999999705,132,0,3,0
301,-12.600000000000026,200,0,3,0
302,-20.90000000000003,200,0,1,0
303,-23.79999999999997,139,0,0,1
304,-0.5999999999999783,107,0,0,0
305,-14.200000000000001,43,0,0,1
306,-8.199999999999996,165,0,2,0
307,-18.299999999999986,84,0,0,1
308,-3.399999999999972,126,0,1,0
309,-0.0999999999999801,102,0,0,0
310,-20.000000000000014,200,0,0,0
311,-27.59999999999998,177,0,0,1
312,-23.600000000000062,200,0,4,0
313,-13.600000000000001,28,0,1,1
314,-22.99999999999997,131,0,0,1
315,-15.599999999999996,57,0,0,1
316,-21.199999999999974,113,0,0,1
317,-20.000000000000014,200,0,0,0
318,-20.000000000000014,200,0,0,0
319,-9.999999999999993,174,0,3,0
320,-4.399999999999968,136,0,1,0
321,-2.99999999999997,131,0,0,0
322,-17.69999999999999,78,0,0,1
323,-20.000000000000014,200,0,0,0
324,-21.800000000000047,200,0,2,0
325,-20.000000000000014,200,0,0,0
326,-1.0999999999999766,112,0,0,0
327,0.20000000000001883,99,1,0,0
328,-29.700000000000014,180,0,2,1
329,-20.000000000000014,200,0,0,0
330,-0.699999999999978,108,0,0,0
331,-27.69999999999998,178,0,0,1
332,-20.90000000000003,200,0,1,0
333,-20.000000000000014,200,0,0,0
334,-20.900000000000027,200,0,1,0
335,-9.70000000000001,198,0,0,0
336,-18.19999999999999,74,0,1,1
337,6.999999999999998,31,1,0,0
338,-27.299999999999976,174,0,0,1
339,-16.199999999999996,63,0,0,1
340,-15.899999999999995,60,0,0,1
341,3.300000000000008,68,1,0,0
342,-21.800000000000047,200,0,2,0
343,-12.90000000000002,194,0,4,0
344,-21.800000000000047,200,0,2,0
345,-20.000000000000014,200,0,0,0
346,-8.899999999999984,181,0,1,0
347,-23.89999999999997,131,0,1,1
348,-20.000000000000014,200,0,0,0
349,-20.000000000000014,200,0,0,0
350,-20.90000000000003,200,0,1,0
351,-20.000000000000014,200,0,0,0
352,-7.899999999999984,180,0,0,0
353,-19.19999999999999,84,0,1,1
354,-16.999999999999993,71,0,0,1
355,-20.000000000000014,200,0,0,0
356,-22.700000000000063,200,0,3,0
357,5.000000000000002,51,1,0,0
358,-20.000000000000014,200,0,0,0
359,-20.000000000000014,200,0,0,0
360,-20.000000000000014,200,0,0,0
361,-20.000000000000014,200,0,0,0
362,-22.70000000000001,200,0,3,0
363,-11.399999999999991,188,0,3,0
364,-17.999999999999986,81,0,0,1
365,-20.90000000000003,200,0,1,0
366,-20.000000000000014,200,0,0,0
367,-20.000000000000014,200,0,0,0
368,-18.999999999999986,91,0,0,1
369,-21.800000000000022,200,0,2,0
370,-27.799999999999986,170,0,1,1
371,-20.000000000000014,200,0,0,0
372,-1.5999999999999748,117,0,0,0
373,0.4000000000000181,97,1,0,0
374,-1.2999999999999758,114,0,0,0
375,-20.000000000000014,200,0,0,0
376,-20.000000000000014,200,0,0,0
377,-8.499999999999982,168,0,2,0
378,-28.699999999999996,188,0,0,1
379,-20.000000000000014,200,0,0,0
380,-20.000000000000014,200,0,0,0
381,-20.000000000000014,200,0,0,0
382,-20.000000000000014,200,0,0,0
383,-10.09999999999998,157,0,5,0
384,-20.000000000000014,200,0,0,0
385,-20.000000000000014,200,0,0,0
386,-20.000000000000014,200,0,0,0
387,-20.000000000000014,200,0,0,0
388,-20.000000000000014,200,0,0,0
389,-20.000000000000014,200,0,0,0
390,-20.000000000000014,200,0,0,0
391,-20.90000000000003,200,0,1,0
392,-15.299999999999997,36,0,2,1
393,6.1999999999999975,39,1,0,0
394,-8.799999999999983,180,0,1,0
395,-20.000000000000014,200,0,0,0
396,-20.900000000000013,200,0,1,0
397,-21.800000000000047,200,0,2,0
398,-20.000000000000014,200,0,0,0
399,3.4000000000000075,67,1,0,0
400,-20.000000000000014,200,0,0,0
401,-5.099999999999962,152,0,0,0
402,-20.000000000000014,200,0,0,0
403,-20.000000000000014,200,0,0,0
404,-22.700000000000045,200,0,3,0
405,-18.299999999999986,84,0,0,1
406,-15.299999999999997,54,0,0,1
407,-20.000000000000014,200,0,0,0
408,-20.000000000000014,200,0,0,0
409,-20.000000000000014,200,0,0,0
410,-20.000000000000014,200,0,0,0
411,-20.000000000000014,200,0,0,0
412,-20.000000000000014,200,0,0,0
413,-0.6999999999999815,99,0,1,0
414,-20.900000000000013,200,0,1,0
415,-1.2999999999999865,87,0,3,0
416,2.9000000000000092,72,1,0,0
417,-20.000000000000014,200,0,0,0
418,7.5,17,1,1,0
419,-20.90000000000003,200,0,1,0
420,-9.699999999999996,189,0,1,0
421,-4.099999999999966,142,0,0,0
422,-3.0999999999999766,114,0,2,0
423,1.8000000000000131,83,1,0,0
424,-20.000000000000014,200,0,0,0
425,1.4000000000000146,87,1,0,0
426,1.300000000000015,88,1,0,0
427,-6.599999999999959,158,0,1,0
428,-0.1999999999999833,94,0,1,0
429,-2.5999999999999748,118,0,1,0
430,-19.099999999999984,92,0,0,1
431,5.1999999999999975,40,1,1,0
432,2.7000000000000064,65,1,1,0
433,-19.499999999999982,96,0,0,1
434,-9.400000000000013,177,0,2,0
435,-20.399999999999977,105,0,0,1
436,6.299999999999998,38,1,0,0
437,-19.89999999999998,100,0,0,1
438,0.10000000000001918,100,1,0,0
439,0.20000000000001172,81,1,2,0
440,3.6000000000000068,65,1,0,0
441,-0.4999999999999787,106,0,0,0
442,4.900000000000002,52,1,0,0
443,-7.899999999999967,135,0,5,0
444,-13.3,34,0,0,1
445,3.500000000000007,66,1,0,0
446,-19.399999999999984,95,0,0,1
447,-20.000000000000014,200,0,0,0
448,2.100000000000012,80,1,0,0
449,-20.90000000000003,200,0,1,0
450,-7.399999999999977,130,0,5,0
451,-1.8999999999999737,120,0,0,0
452,-2.099999999999973,122,0,0,0
453,-4.7999999999999705,131,0,2,0
454,-9.399999999999991,186,0,1,0
455,1.8000000000000131,83,1,0,0
456,0.40000000000001457,88,1,1,0
457,-6.4999999999999645,166,0,0,0
458,-26.79999999999997,169,0,0,1
459,-14.4,45,0,0,1
460,4.200000000000005,59,1,0,0
461,2.100000000000005,62,1,2,0
462,6.699999999999998,34,1,0,0
463,6.1999999999999975,39,1,0,0
464,-14.999999999999996,42,0,1,1
465,1.3000000000000114,79,1,1,0
466,-26.599999999999966,167,0,0,1
467,1.2000000000000117,80,1,1,0
468,-21.800000000000033,200,0,2,0
469,4.300000000000001,49,1,1,0
470,-16.699999999999992,68,0,0,1
471,-13.3,34,0,0,1
472,2.3000000000000114,78,1,0,0
473,-20.399999999999977,105,0,0,1
474,6.099999999999998,40,1,0,0
475,-20.000000000000014,200,0,0,0
476,-20.000000000000014,200,0,0,0
477,3.400000000000004,58,1,1,0
478,-1.2999999999999865,87,0,3,0
479,3.9000000000000057,62,1,0,0
480,-14.6,47,0,0,1
481,-2.699999999999971,128,0,0,0
482,5.499999999999998,37,1,1,0
483,8.4,17,1,0,0
484,-17.599999999999987,77,0,0,1
485,6.399999999999999,28,1,1,0
486,5.799999999999999,43,1,0,0
487,3.300000000000008,68,1,0,0
488,2.9000000000000092,72,1,0,0
489,-2.499999999999975,117,0,1,0
490,5.999999999999998,32,1,1,0
491,3.500000000000007,66,1,0,0
492,-5.299999999999962,154,0,0,0
493,-20.000000000000014,200,0,0,0
494,1.9000000000000128,82,1,0,0
495,-14.6,47,0,0,1
496,-13.3,34,0,0,1
497,4.600000000000003,55,1,0,0
498,1.1000000000000085,72,1,2,0
499,6.1999999999999975,39,1,0,0
500,-20.899999999999977,110,0,0,1
501,-3.5999999999999677,137,0,0,0
502,-32.900000000000034,176,0,6,1
503,-15.1,34,0,2,1
504,5.200000000000001,49,1,0,0
505,-27.199999999999974,173,0,0,1
506,-20.000000000000014,200,0,0,0
507,-20.000000000000014,200,0,0,0
508,-15.1,43,0,1,1
509,-20.000000000000014,200,0,0,0
510,-18.699999999999985,88,0,0,1
511,-23.199999999999967,133,0,0,1
512,-20.000000000000014,200,0,0,0
513,3.200000000000008,69,1,0,0
514,-20.000000000000014,200,0,0,0
515,-2.699999999999971,128,0,0,0
516,-20.000000000000014,200,0,0,0
517,-3.89999999999997,131,0,1,0
518,-1.09999999999998,103,0,1,0
519,-4.1999999999999655,143,0,0,0
520,1.0000000000000124,82,1,1,0
521,-23.600000000000044,200,0,4,0
522,-10.29999999999999,168,0,4,0
523,-20.90000000000003,200,0,1,0
524,-4.399999999999965,145,0,0,0
525,-20.000000000000014,200,0,0,0
526,5.799999999999999,43,1,0,0
527,-14.399999999999999,27,0,2,1
528,-1.2999999999999883,78,0,4,0
529,1.5000000000000089,68,1,2,0
530,-23.299999999999972,125,0,1,1
531,-16.699999999999992,68,0,0,1
532,-17.099999999999998,54,0,2,1
533,-7.399999999999967,157,0,2,0
534,-21.800000000000043,200,0,2,0
535,-7.699999999999971,142,0,4,0
536,4.200000000000001,41,1,2,0
537,-21.09999999999998,85,0,3,1
538,7.699999999999999,24,1,0,0
539,3.700000000000003,55,1,1,0
540,-15.899999999999997,42,0,2,1
541,1.6000000000000139,85,1,0,0
542,5.9,24,1,2,0
543,-15.499999999999996,56,0,0,1
544,5.799999999999999,43,1,0,0
545,4.100000000000005,60,1,0,0
546,-20.000000000000014,200,0,0,0
547,-14.799999999999999,49,0,0,1
548,-16.099999999999994,44,0,2,1
549,1.6000000000000139,85,1,0,0
550,4.6000000000000005,37,1,2,0
551,-16.799999999999997,60,0,1,1
552,-12.900000000000002,30,0,0,1
553,4.899999999999999,43,1,1,0
554,-14.8,31,0,2,1
555,7.199999999999999,29,1,0,0
556,-0.8999999999999773,110,0,0,0
557,5.200000000000001,49,1,0,0
558,-8.200000000000006,120,0,7,0
559,-14.3,35,0,1,1
560,7.099999999999999,30,1,0,0
561,6.099999999999999,31,1,1,0
562,-28.2,84,0,11,1
563,-11.8,19,0,0,1
564,-15.499999999999995,38,0,2,1
565,-12.3,15,0,1,1
566,2.5,49,1,3,0
567,7.199999999999999,29,1,0,0
568,2.6000000000000068,66,1,1,0
569,6.999999999999998,31,1,0,0
570,-18.899999999999988,81,0,1,1
571,5.5,46,1,0,0
572,7.3999999999999995,18,1,1,0
573,-1.7999999999999883,83,0,4,0
574,7.699999999999999,24,1,0,0
575,-0.8999999999999808,101,0,1,0
576,-22.599999999999973,100,0,3,1
577,-6.799999999999976,115,0,6,0
578,-2.199999999999987,87,0,4,0
579,-7.099999999999994,100,0,8,0
580,6.499999999999998,36,1,0,0
581,-2.1999999999999726,123,0,0,0
582,-15.600000000000001,39,0,2,1
583,5.999999999999998,41,1,0,0
584,-24.89999999999998,96,0,6,1
585,-19.499999999999982,96,0,0,1
586,3.300000000000008,68,1,0,0
587,-21.899999999999977,111,0,1,1
588,0.500000000000016,87,1,1,0
589,-13.3,34,0,0,1
590,-15.899999999999999,42,0,2,1
591,7.799999999999999,23,1,0,0
592,5.100000000000001,50,1,0,0
593,-15.3,36,0,2,1
594,6.299999999999998,38,1,0,0
595,0.400000000000011,79,1,2,0
596,-13.000000000000002,31,0,0,1
597,4.600000000000003,46,1,1,0
598,-15.299999999999997,45,0,1,1
599,-12.200000000000001,23,0,0,1
600,-15.4,46,0,1,1
601,-16.099999999999998,44,0,2,1
602,-18.699999999999985,88,0,0,1
603,-14.200000000000001,43,0,0,1
604,3.800000000000006,63,1,0,0
605,-10.500000000000025,134,0,8,0
606,5.399999999999999,38,1,1,0
607,-18.69999999999999,79,0,1,1
608,6.599999999999998,35,1,0,0
609,-13.600000000000001,28,0,1,1
610,4.8000000000000025,53,1,0,0
611,-5.1999999999999655,144,0,1,0
612,-19.499999999999986,60,0,4,1
613,-15.299999999999997,45,0,1,1
614,2.7000000000000064,65,1,1,0
615,-24.89999999999997,132,0,2,1
616,-15.099999999999998,52,0,0,1
617,-12.4,25,0,0,1
618,0.4000000000000181,97,1,0,0
619,6.799999999999999,33,1,0,0
620,-21.29999999999998,87,0,3,1
621,-17.59999999999999,68,0,1,1
622,-19.099999999999987,83,0,1,1
623,1.6000000000000032,58,1,3,0
624,-12.8,29,0,0,1
625,-12.4,16,0,1,1
626,-25.399999999999977,92,0,7,1
627,-14.000000000000002,41,0,0,1
628,-19.29999999999999,58,0,4,1
629,-20.299999999999986,77,0,3,1
630,-24.099999999999977,115,0,3,1
631,-19.499999999999993,69,0,3,1
632,-23.899999999999977,104,0,4,1
633,-12.8,20,0,1,1
634,-20.99999999999998,93,0,2,1
635,6.099999999999998,40,1,0,0
636,-14.399999999999999,36,0,1,1
637,-16.799999999999997,60,0,1,1
638,-11.4,15,0,0,1
639,-0.1999999999999833,94,0,1,0
640,-3.699999999999971,120,0,2,0
641,1.6000000000000068,67,1,2,0
642,-30.800000000000026,164,0,5,1
643,-30.600000000000023,162,0,5,1
644,-7.899999999999984,135,0,5,0
645,1.4000000000000146,87,1,0,0
646,4.600000000000003,55,1,0,0
647,-15.899999999999995,60,0,0,1
648,-16.2,45,0,2,1
649,5.899999999999999,33,1,1,0
650,-4.3999999999999755,118,0,3,0
651,1.7000000000000135,84,1,0,0
652,-20.000000000000014,200,0,0,0
653,-23.899999999999984,77,0,7,1
654,-30.80000000000002,101,0,12,1
655,-5.999999999999959,161,0,0,0
656,-16.299999999999997,46,0,2,1
657,-15.899999999999995,60,0,0,1
658,-21.499999999999993,53,0,7,1
659,-1.3999999999999808,97,0,2,0
660,5.4,47,1,0,0
661,4.200000000000005,59,1,0,0
662,-13.400000000000002,35,0,0,1
663,4.200000000000001,50,1,1,0
664,-19.19999999999998,93,0,0,1
665,6.699999999999998,34,1,0,0
666,6.299999999999998,38,1,0,0
667,-15.699999999999996,49,0,1,1
668,-18.79999999999999,71,0,2,1
669,-23.600000000000055,200,0,4,0
670,-3.099999999999973,105,0,3,0
671,-17.299999999999997,47,0,3,1
672,-15.099999999999998,43,0,1,1
673,-18.39999999999999,67,0,2,1
674,-17.79999999999999,61,0,2,1
675,-20.900000000000013,200,0,1,0
676,-16.899999999999995,52,0,2,1
677,-12.3,24,0,0,1
678,-14.4,45,0,0,1
679,-21.399999999999977,97,0,2,1
680,-14.999999999999998,51,0,0,1
681,-16.1,35,0,3,1
682,-15.199999999999998,53,0,0,1
683,-13.8,30,0,1,1
684,6.099999999999998,40,1,0,0
685,-24.199999999999967,143,0,0,1
686,-19.399999999999984,86,0,1,1
687,-15.899999999999997,51,0,1,1
688,4.000000000000005,61,1,0,0
689,-22.199999999999978,96,0,3,1
690,-3.7999999999999705,130,0,1,0
691,3.300000000000008,68,1,0,0
692,-32.700000000000074,165,0,7,1
693,-13.4,17,0,2,1
694,-19.999999999999986,92,0,1,1
695,-21.899999999999984,93,0,3,1
696,3.500000000000007,66,1,0,0
697,3.1000000000000085,70,1,0,0
698,-12.5,26,0,0,1
699,-20.899999999999984,65,0,5,1
700,8.0,21,1,0,0
701,5.100000000000002,41,1,1,0
702,1.1000000000000156,90,1,0,0
703,5.999999999999998,41,1,0,0
704,-15.399999999999999,37,0,2,1
705,-14.599999999999998,29,0,2,1
706,4.400000000000004,57,1,0,0
707,-18.699999999999992,70,0,2,1
708,-17.899999999999988,62,0,2,1
709,-19.79999999999999,63,0,4,1
710,-17.89999999999999,62,0,2,1
711,-11.700000000000001,18,0,0,1
712,-14.4,45,0,0,1
713,-12.900000000000002,30,0,0,1
714,-21.79999999999999,74,0,5,1
715,-12.0,21,0,0,1
716,-15.999999999999995,52,0,1,1
717,3.500000000000007,66,1,0,0
718,-21.800000000000047,200,0,2,0
719,-17.499999999999996,49,0,3,1
720,-0.19999999999997975,103,0,0,0
721,-13.800000000000002,39,0,0,1
722,-20.000000000000014,200,0,0,0
723,-14.5,46,0,0,1
724,-28.3,112,0,8,1
725,-16.499999999999993,39,0,3,1
726,7.499999999999999,26,1,0,0
727,-13.200000000000001,33,0,0,1
728,-5.799999999999967,132,0,3,0
729,0.40000000000000213,43,1,6,0
730,-13.900000000000002,31,0,1,1
731,-15.499999999999998,47,0,1,1
732,-23.99999999999997,114,0,3,1
733,-15.599999999999998,48,0,1,1
734,-21.49999999999998,98,0,2,1
735,-20.39999999999999,51,0,6,1
736,-18.99999999999999,73,0,2,1
737,-15.099999999999998,43,0,1,1
738,-19.999999999999986,83,0,2,1
739,-12.200000000000001,23,0,0,1
740,-19.099999999999987,83,0,1,1
741,-13.900000000000002,40,0,0,1
742,-23.699999999999974,102,0,4,1
743,-21.99999999999998,112,0,1,1
744,-13.000000000000002,31,0,0,1
745,-13.9,22,0,2,1
