Reward,Length,Success,Collisions,Fires
4.600000000000005,37,1,2,0
-14.100000000000001,33,0,1,1
6.099999999999998,40,1,0,0
9.2,9,1,0,0
5.300000000000001,48,1,0,0
-13.8,21,0,2,1
-10.9,10,0,0,1
-11.2,13,0,0,1
-11.3,14,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-10.1,2,0,0,1
5.6,45,1,0,0
8.8,13,1,0,0
6.799999999999999,24,1,1,0
-10.8,9,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-11.2,13,0,0,1
-10.0,1,0,0,1
-10.4,5,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
7.499999999999999,26,1,0,0
7.8999999999999995,22,1,0,0
-13.700000000000001,29,0,1,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.3,4,0,0,1
-10.0,1,0,0,1
-10.9,10,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-17.399999999999988,66,0,1,1
-11.1,12,0,0,1
7.099999999999999,30,1,0,0
-18.999999999999993,46,0,5,1
-10.0,1,0,0,1
6.399999999999999,28,1,1,0
-15.399999999999983,100,0,6,0
-12.7,19,0,1,1
-10.0,1,0,0,1
-16.7,50,0,2,1
-10.0,1,0,0,1
7.0,22,1,1,0
-11.9,20,0,0,1
-10.3,4,0,0,1
-10.5,6,0,0,1
-10.0,1,0,0,1
-15.899999999999993,33,0,3,1
-10.3,4,0,0,1
-10.1,2,0,0,1
-10.1,2,0,0,1
-12.700000000000001,28,0,0,1
-25.899999999999984,88,0,8,1
-26.199999999999985,91,0,8,1
-10.2,3,0,0,1
-10.1,2,0,0,1
5.000000000000002,51,1,0,0
-22.600000000000037,100,0,14,0
-12.0,21,0,0,1
-10.3,4,0,0,1
-10.3,4,0,0,1
-11.9,20,0,0,1
-10.8,9,0,0,1
-10.0,1,0,0,1
8.2,19,1,0,0
4.800000000000001,26,1,3,0
-10.0,1,0,0,1
-10.1,2,0,0,1
-10.3,4,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.1,2,0,0,1
-17.79999999999999,61,0,2,1
-10.1,2,0,0,1
-17.19999999999999,55,0,2,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-13.3,25,0,1,1
-17.999999999999986,54,0,3,1
-10.0,1,0,0,1
-10.6,7,0,0,1
-10.5,6,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-23.39999999999999,72,0,7,1
-15.099999999999998,43,0,1,1
6.099999999999998,31,1,1,0
3.8,36,1,3,0
5.899999999999999,42,1,0,0
8.5,16,1,0,0
-10.6,7,0,0,1
-13.100000000000001,23,0,1,1
-10.1,2,0,0,1
-10.9,10,0,0,1
-13.59999999999998,100,0,4,0
-11.6,17,0,0,1
-10.0,1,0,0,1
-13.0,22,0,1,1
-10.1,2,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-11.1,12,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-10.5,6,0,0,1
-12.900000000000002,30,0,0,1
8.8,13,1,0,0
-10.5,6,0,0,1
7.699999999999999,24,1,0,0
5.799999999999999,43,1,0,0
-10.6,7,0,0,1
-3.3999999999999826,90,0,5,0
-10.2,3,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-15.199999999999998,44,0,1,1
-2.999999999999984,95,0,4,0
-14.100000000000001,33,0,1,1
-10.0,1,0,0,1
-10.3,4,0,0,1
-0.9999999999999876,84,0,3,0
-13.700000000000001,20,0,2,1
-10.3,4,0,0,1
-10.0,1,0,0,1
-11.3,14,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-11.8,19,0,0,1
8.5,16,1,0,0
-11.8,19,0,0,1
-10.7,8,0,0,1
-10.0,1,0,0,1
-13.3,16,0,2,1
-10.8,9,0,0,1
-10.4,5,0,0,1
-10.0,1,0,0,1
-14.899999999999999,41,0,1,1
-11.8,19,0,0,1
-10.0,1,0,0,1
-11.0,11,0,0,1
-11.4,15,0,0,1
8.5,16,1,0,0
-21.399999999999984,70,0,5,1
-10.1,2,0,0,1
-10.5,6,0,0,1
-10.0,1,0,0,1
-11.0,11,0,0,1
-10.5,6,0,0,1
-10.3,4,0,0,1
-10.1,2,0,0,1
-10.2,3,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-11.4,15,0,0,1
4.700000000000004,36,1,2,0
-10.0,1,0,0,1
-14.100000000000001,24,0,2,1
-10.3,4,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-10.1,2,0,0,1
-10.3,4,0,0,1
-10.6,7,0,0,1
-19.899999999999995,64,0,4,1
-10.1,2,0,0,1
-14.3,44,0,0,1
-10.4,5,0,0,1
-12.600000000000001,27,0,0,1
-14.000000000000002,41,0,0,1
-10.4,5,0,0,1
-10.1,2,0,0,1
-0.5999999999999925,53,0,6,0
-22.899999999999984,85,0,5,1
2.900000000000003,45,1,3,0
-10.6,7,0,0,1
7.8999999999999995,22,1,0,0
-14.100000000000001,42,0,0,1
-10.0,1,0,0,1
-10.3,4,0,0,1
-11.0,11,0,0,1
-11.5,16,0,0,1
-10.3,4,0,0,1
-10.0,1,0,0,1
-14.4,45,0,0,1
-13.100000000000001,32,0,0,1
-10.0,1,0,0,1
-14.0,23,0,2,1
6.799999999999999,24,1,1,0
-10.7,8,0,0,1
-10.1,2,0,0,1
-11.6,17,0,0,1
-10.1,2,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
2.800000000000008,37,1,4,0
9.4,7,1,0,0
-5.799999999999979,87,0,8,0
1.8000000000000043,47,1,4,0
-11.4,15,0,0,1
-10.0,1,0,0,1
-11.6,17,0,0,1
-21.899999999999977,75,0,5,1
-10.0,1,0,0,1
-10.9,10,0,0,1
-10.0,1,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
7.199999999999999,29,1,0,0
-2.599999999999982,91,0,4,0
-16.299999999999994,55,0,1,1
-10.3,4,0,0,1
-12.100000000000001,22,0,0,1
-10.0,1,0,0,1
-10.2,3,0,0,1
2.4000000000000092,68,1,1,0
-12.900000000000002,30,0,0,1
-10.0,1,0,0,1
3.6000000000000076,56,1,1,0
1.9000000000000128,73,1,1,0
8.8,13,1,0,0
0.40000000000001457,88,1,1,0
5.100000000000001,50,1,0,0
-8.500000000000018,96,0,10,0
5.5,46,1,0,0
2.4000000000000075,68,1,1,0
-10.2,3,0,0,1
-11.2,13,0,0,1
-10.2,3,0,0,1
-12.699999999999982,100,0,3,0
8.9,12,1,0,0
7.799999999999999,23,1,0,0
9.0,11,1,0,0
6.699999999999999,25,1,1,0
-10.7,8,0,0,1
-10.0,1,0,0,1
-10.7,8,0,0,1
-10.7,8,0,0,1
-1.899999999999988,75,0,5,0
-11.8,19,0,0,1
-11.4,15,0,0,1
-10.0,1,0,0,1
-11.2,13,0,0,1
-11.9,20,0,0,1
-10.1,2,0,0,1
-21.699999999999996,100,0,13,0
-18.99999999999999,100,0,10,0
-16.899999999999995,25,0,5,1
-4.199999999999983,80,0,7,0
5.800000000000001,25,1,2,0
1.1000000000000085,63,1,3,0
0.6000000000000103,68,1,3,0
-13.0,13,0,2,1
-13.400000000000002,35,0,0,1
-13.000000000000002,31,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-16.59999999999999,49,0,2,1
-1.4999999999999876,62,0,6,0
-11.700000000000001,18,0,0,1
-10.5,6,0,0,1
-10.6,7,0,0,1
-10.5,6,0,0,1
6.099999999999999,31,1,1,0
-14.7,39,0,1,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-12.100000000000001,22,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-11.700000000000001,18,0,0,1
-11.9,20,0,0,1
-10.5,6,0,0,1
-10.3,4,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-11.8,19,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
0.900000000000011,65,1,3,0
8.4,17,1,0,0
-13.400000000000002,35,0,0,1
-8.199999999999982,93,0,10,0
8.7,14,1,0,0
-10.2,3,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.2,3,0,0,1
-10.1,2,0,0,1
-12.8,20,0,1,1
-10.1,2,0,0,1
-18.999999999999993,64,0,3,1
-10.1,2,0,0,1
7.299999999999999,19,1,1,0
-10.6,7,0,0,1
-13.000000000000002,31,0,0,1
6.099999999999998,40,1,0,0
-21.599999999999987,72,0,5,1
-15.599999999999996,30,0,3,1
-10.0,1,0,0,1
-11.0,11,0,0,1
-22.099999999999984,68,0,6,1
6.099999999999998,40,1,0,0
8.6,15,1,0,0
-10.5,6,0,0,1
-10.1,2,0,0,1
-10.1,2,0,0,1
7.6,25,1,0,0
-12.8,29,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-3.299999999999981,80,0,6,0
5.8999999999999995,33,1,1,0
-12.100000000000001,22,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-10.1,2,0,0,1
-10.1,2,0,0,1
-10.1,2,0,0,1
-17.79999999999999,79,0,0,1
-10.7,8,0,0,1
3.0000000000000107,53,1,2,0
8.4,17,1,0,0
-10.9,10,0,0,1
-10.3,4,0,0,1
-11.799999999999981,100,0,2,0
4.500000000000003,47,1,1,0
-13.800000000000002,39,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-10.8,9,0,0,1
-10.3,4,0,0,1
-10.1,2,0,0,1
-10.9,10,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
5.300000000000001,48,1,0,0
-19.90000000000002,100,0,11,0
-10.4,5,0,0,1
0.30000000000001137,62,1,4,0
4.500000000000004,47,1,1,0
-11.2,13,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.6,7,0,0,1
-10.6,7,0,0,1
-11.6,17,0,0,1
-15.699999999999996,31,0,3,1
-10.1,2,0,0,1
-18.099999999999984,100,0,9,0
-18.399999999999995,31,0,6,1
-10.6,7,0,0,1
-10.4,5,0,0,1
5.100000000000001,50,1,0,0
5.5,46,1,0,0
6.499999999999998,36,1,0,0
5.300000000000001,48,1,0,0
-25.19999999999998,81,0,8,1
-10.1,2,0,0,1
-10.4,5,0,0,1
-10.0,1,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-13.100000000000001,23,0,1,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-15.699999999999996,49,0,1,1
-0.4999999999999911,52,0,6,0
6.399999999999999,37,1,0,0
9.2,9,1,0,0
-11.6,8,0,1,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.4,5,0,0,1
-16.199999999999996,27,0,4,1
-10.1,2,0,0,1
-10.1,2,0,0,1
-14.1,15,0,3,1
-21.700000000000024,100,0,13,0
9.1,10,1,0,0
5.100000000000001,32,1,2,0
2.800000000000006,55,1,2,0
-23.19999999999998,79,0,6,1
-10.3,4,0,0,1
-1.1999999999999833,77,0,4,0
-10.4,5,0,0,1
-10.1,2,0,0,1
-10.1,2,0,0,1
-10.1,2,0,0,1
3.800000000000006,54,1,1,0
-11.9,20,0,0,1
8.6,15,1,0,0
-11.700000000000001,18,0,0,1
-10.1,2,0,0,1
-16.299999999999994,46,0,2,1
6.399999999999999,19,1,2,0
-11.9,20,0,0,1
3.900000000000003,35,1,3,0
-15.199999999999996,35,0,2,1
-10.1,2,0,0,1
-10.0,1,0,0,1
6.1999999999999975,39,1,0,0
-19.19999999999999,57,0,4,1
7.699999999999999,24,1,0,0
3.700000000000003,46,1,2,0
-10.0,1,0,0,1
6.699999999999998,34,1,0,0
7.399999999999999,27,1,0,0
-10.4,5,0,0,1
-12.100000000000001,13,0,1,1
4.200000000000002,41,1,2,0
-12.100000000000001,22,0,0,1
-1.8999999999999897,66,0,6,0
4.000000000000003,43,1,2,0
9.1,10,1,0,0
2.4000000000000075,59,1,2,0
-16.299999999999986,100,0,7,0
8.299999999999999,18,1,0,0
-10.2,3,0,0,1
-10.7,8,0,0,1
-15.199999999999998,53,0,0,1
-10.2,3,0,0,1
-10.4,5,0,0,1
-10.0,1,0,0,1
0.5000000000000142,87,1,1,0
8.6,15,1,0,0
-10.4,5,0,0,1
4.300000000000006,40,1,2,0
6.599999999999998,26,1,1,0
-10.6,7,0,0,1
-10.1,2,0,0,1
-15.399999999999975,100,0,6,0
5.500000000000001,19,1,3,0
6.899999999999999,32,1,0,0
7.499999999999999,17,1,1,0
3.600000000000003,56,1,1,0
-10.0,1,0,0,1
-10.0,1,0,0,1
-12.200000000000001,23,0,0,1
-10.1,2,0,0,1
-10.1,2,0,0,1
-10.1,2,0,0,1
-10.8,9,0,0,1
-10.0,1,0,0,1
-13.000000000000002,31,0,0,1
-10.0,1,0,0,1
-11.1,12,0,0,1
-10.0,1,0,0,1
3.5,39,1,3,0
-12.3,24,0,0,1
-11.1,12,0,0,1
-11.6,17,0,0,1
-10.0,1,0,0,1
-11.1,12,0,0,1
2.7000000000000117,56,1,2,0
1.2000000000000082,62,1,3,0
-13.700000000000001,20,0,2,1
-10.3,4,0,0,1
5.100000000000001,50,1,0,0
-11.799999999999981,100,0,2,0
4.200000000000005,50,1,1,0
-3.699999999999985,84,0,6,0
-11.6,17,0,0,1
9.0,11,1,0,0
-10.5,6,0,0,1
6.499999999999998,27,1,1,0
8.299999999999999,18,1,0,0
6.1,22,1,2,0
4.5000000000000036,56,1,0,0
-14.7,48,0,0,1
-13.9,22,0,2,1
-10.5,6,0,0,1
-10.3,4,0,0,1
-10.0,1,0,0,1
-10.8,9,0,0,1
-10.0,1,0,0,1
-12.700000000000001,19,0,1,1
-10.1,2,0,0,1
-18.29999999999999,66,0,2,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.4,5,0,0,1
5.000000000000002,51,1,0,0
-4.399999999999983,73,0,8,0
9.0,11,1,0,0
-5.299999999999983,100,0,6,0
-11.4,15,0,0,1
-15.799999999999994,32,0,3,1
-11.3,14,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
5.5,28,1,2,0
-19.399999999999984,86,0,1,1
1.9000000000000057,64,1,2,0
-10.4,5,0,0,1
3.700000000000001,46,1,2,0
-16.29999999999998,100,0,7,0
4.5000000000000036,47,1,1,0
-15.399999999999995,37,0,2,1
6.299999999999999,20,1,2,0
7.299999999999999,28,1,0,0
6.399999999999999,37,1,0,0
-11.799999999999981,100,0,2,0
7.299999999999999,28,1,0,0
-14.100000000000001,42,0,0,1
-10.1,2,0,0,1
-0.1999999999999833,76,0,3,0
-15.699999999999996,49,0,1,1
-12.7,19,0,1,1
-10.1,2,0,0,1
-12.100000000000001,22,0,0,1
-10.3,4,0,0,1
-10.4,5,0,0,1
-10.1,2,0,0,1
-10.9,10,0,0,1
-11.700000000000001,18,0,0,1
-10.1,2,0,0,1
-10.2,3,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.3,4,0,0,1
-10.0,1,0,0,1
-11.4,15,0,0,1
3.1000000000000023,34,1,4,0
-6.8999999999999915,98,0,8,0
6.199999999999999,30,1,1,0
-16.79999999999999,69,0,0,1
8.8,13,1,0,0
7.199999999999999,29,1,0,0
8.0,21,1,0,0
-10.8,9,0,0,1
-10.1,2,0,0,1
-10.1,2,0,0,1
-11.799999999999978,100,0,2,0
5.5,37,1,1,0
6.1999999999999975,39,1,0,0
7.799999999999999,23,1,0,0
-11.8,19,0,0,1
-10.1,2,0,0,1
-10.3,4,0,0,1
-10.8,9,0,0,1
-10.9,10,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
9.2,9,1,0,0
-0.5999999999999908,71,0,4,0
-10.4,5,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.1,2,0,0,1
-6.29999999999999,74,0,10,0
-10.0,1,0,0,1
-14.399999999999999,36,0,1,1
3.4000000000000075,67,1,0,0
-10.6,7,0,0,1
-10.0,1,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
5.899999999999999,42,1,0,0
7.199999999999999,29,1,0,0
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.6,7,0,0,1
-10.7,8,0,0,1
-11.1,12,0,0,1
-10.0,1,0,0,1
-12.5,26,0,0,1
6.699999999999998,34,1,0,0
6.1999999999999975,39,1,0,0
3.300000000000005,50,1,2,0
7.299999999999999,28,1,0,0
-10.4,5,0,0,1
-6.999999999999993,63,0,12,0
-2.3999999999999844,89,0,4,0
-10.2,3,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
7.099999999999999,30,1,0,0
6.999999999999998,31,1,0,0
-20.599999999999994,62,0,5,1
4.700000000000004,36,1,2,0
8.7,14,1,0,0
7.399999999999999,27,1,0,0
-15.099999999999998,43,0,1,1
-13.599999999999978,100,0,4,0
2.900000000000003,36,1,4,0
-21.999999999999986,76,0,5,1
-12.2,14,0,1,1
