Episode,Reward,Length,Success,Collisions,Fires
159,-27.69999999999997,142,0,4,1
160,-20.000000000000014,200,0,0,0
161,1.2000000000000153,89,1,0,0
162,-14.200000000000001,43,0,0,1
163,-5.799999999999985,87,0,8,0
164,2.9000000000000092,72,1,0,0
165,-21.800000000000047,200,0,2,0
166,3.9000000000000057,62,1,0,0
167,-9.500000000000007,196,0,0,0
168,-20.000000000000014,200,0,0,0
169,-4.599999999999971,120,0,3,0
170,-22.49999999999997,126,0,0,1
171,3.9000000000000057,53,1,1,0
172,-20.799999999999983,100,0,1,1
173,-23.60000000000008,200,0,4,0
174,-18.299999999999986,75,0,1,1
175,-17.39999999999999,75,0,0,1
176,-23.09999999999997,132,0,0,1
177,4.500000000000001,38,1,2,0
178,-24.50000000000007,200,0,5,0
179,-20.000000000000014,200,0,0,0
180,-20.900000000000027,200,0,1,0
181,5.100000000000001,50,1,0,0
182,-17.999999999999986,81,0,0,1
183,-21.800000000000047,200,0,2,0
184,-20.000000000000014,200,0,0,0
185,-20.000000000000014,200,0,0,0
186,2.000000000000009,72,1,1,0
187,-0.999999999999984,93,0,2,0
188,2.70000000000001,74,1,0,0
189,-1.5999999999999748,117,0,0,0
190,-20.000000000000014,200,0,0,0
191,-20.000000000000014,200,0,0,0
192,0.3000000000000185,98,1,0,0
193,-20.000000000000014,200,0,0,0
194,-20.000000000000014,200,0,0,0
195,-23.600000000000062,200,0,4,0
196,-12.900000000000002,30,0,0,1
197,-18.19999999999999,83,0,0,1
198,-20.000000000000014,200,0,0,0
199,-13.3,34,0,0,1
200,-6.0999999999999694,126,0,4,0
201,-26.699999999999967,168,0,0,1
202,-20.000000000000014,200,0,0,0
203,3.600000000000004,47,1,2,0
204,-20.000000000000014,200,0,0,0
205,-11.5,16,0,0,1
206,-20.000000000000014,200,0,0,0
207,-20.000000000000014,200,0,0,0
208,2.300000000000008,69,1,1,0
209,-7.59999999999998,177,0,0,0
210,-25.29999999999996,154,0,0,1
211,-21.99999999999997,121,0,0,1
212,-7.299999999999979,165,0,1,0
213,-22.299999999999976,115,0,1,1
214,-20.000000000000014,200,0,0,0
215,-20.000000000000014,200,0,0,0
216,-20.900000000000027,200,0,1,0
217,-12.600000000000009,200,0,3,0
218,1.9539925233402755e-14,101,1,0,0
219,-21.800000000000047,200,0,2,0
220,-29.39999999999999,168,0,3,1
221,-6.299999999999962,164,0,0,0
222,-21.800000000000047,200,0,2,0
223,-20.000000000000014,200,0,0,0
224,-20.000000000000014,200,0,0,0
225,-1.9999999999999734,121,0,0,0
226,-9.799999999999969,154,0,5,0
227,2.200000000000008,70,1,1,0
228,2.2000000000000117,79,1,0,0
229,-1.0999999999999872,85,0,3,0
230,-23.199999999999967,133,0,0,1
231,-20.90000000000003,200,0,1,0
232,7.099999999999999,30,1,0,0
233,-8.099999999999987,182,0,0,0
234,-20.000000000000014,200,0,0,0
235,-20.000000000000014,200,0,0,0
236,-22.700000000000063,200,0,3,0
237,-0.0999999999999801,93,0,1,0
238,-20.000000000000014,200,0,0,0
239,-20.90000000000003,200,0,1,0
240,-20.900000000000013,200,0,1,0
241,-3.499999999999975,118,0,2,0
242,-20.000000000000014,200,0,0,0
243,-21.800000000000047,200,0,2,0
244,5.799999999999999,43,1,0,0
245,-7.999999999999986,181,0,0,0
246,-18.099999999999994,64,0,2,1
247,-4.999999999999966,142,0,1,0
248,-17.499999999999996,58,0,2,1
249,-20.000000000000014,200,0,0,0
250,-19.099999999999998,47,0,5,1
251,-25.79999999999997,132,0,3,1
252,-20.000000000000014,200,0,0,0
253,-28.799999999999997,189,0,0,1
254,-20.000000000000014,200,0,0,0
255,-9.199999999999989,184,0,1,0
256,-0.5999999999999783,107,0,0,0
257,-20.000000000000014,200,0,0,0
258,-31.500000000000043,198,0,2,1
259,-21.80000000000001,200,0,2,0
260,-20.000000000000014,200,0,0,0
261,-22.700000000000063,200,0,3,0
262,4.699999999999999,45,1,1,0
263,-20.000000000000014,200,0,0,0
264,-20.90000000000003,200,0,1,0
265,-20.900000000000013,200,0,1,0
266,-3.2999999999999794,107,0,3,0
267,-20.000000000000014,200,0,0,0
268,-22.700000000000063,200,0,3,0
269,-7.89999999999997,171,0,1,0
270,-20.000000000000014,200,0,0,0
271,0.6000000000000174,95,1,0,0
272,-6.099999999999962,153,0,1,0
273,-20.000000000000014,200,0,0,0
274,-20.000000000000014,200,0,0,0
275,-20.000000000000014,200,0,0,0
276,-24.199999999999967,143,0,0,1
277,-28.8,180,0,1,1
278,-17.79999999999999,79,0,0,1
279,-1.0999999999999766,112,0,0,0
280,-20.000000000000014,200,0,0,0
281,-19.299999999999994,67,0,3,1
282,-22.700000000000063,200,0,3,0
283,4.700000000000003,54,1,0,0
284,-19.799999999999983,99,0,0,1
285,-20.000000000000014,200,0,0,0
286,-20.000000000000014,200,0,0,0
287,-22.49999999999997,126,0,0,1
288,-20.000000000000014,200,0,0,0
289,-21.800000000000047,200,0,2,0
290,-20.000000000000014,200,0,0,0
291,-17.699999999999996,51,0,3,1
292,-23.29999999999997,134,0,0,1
293,2.5000000000000115,67,1,1,0
294,-13.600000000000001,37,0,0,1
295,-1.0999999999999766,112,0,0,0
296,-1.8999999999999737,120,0,0,0
297,-19.199999999999996,66,0,3,1
298,-20.000000000000014,200,0,0,0
299,-0.5999999999999925,71,0,4,0
300,-20.90000000000003,200,0,1,0
301,-14.200000000000001,43,0,0,1
302,-8.399999999999991,185,0,0,0
303,-20.000000000000014,200,0,0,0
304,-20.000000000000014,200,0,0,0
305,5.199999999999999,31,1,2,0
306,-20.000000000000014,200,0,0,0
307,-9.199999999999989,184,0,1,0
308,-20.000000000000014,200,0,0,0
309,5.100000000000001,50,1,0,0
310,-20.000000000000014,200,0,0,0
311,-0.19999999999997975,94,0,1,0
312,-16.0,34,0,3,1
313,-2.099999999999973,122,0,0,0
314,-20.000000000000014,200,0,0,0
315,-7.299999999999962,165,0,1,0
316,-20.000000000000014,200,0,0,0
317,-20.000000000000014,200,0,0,0
318,-20.900000000000013,200,0,1,0
319,-4.1999999999999655,143,0,0,0
320,-29.300000000000004,194,0,0,1
321,5.100000000000001,50,1,0,0
322,-19.699999999999985,89,0,1,1
323,-20.000000000000014,200,0,0,0
324,-3.89999999999997,131,0,1,0
325,-5.499999999999961,156,0,0,0
326,-26.599999999999966,158,0,1,1
327,-24.500000000000036,200,0,5,0
328,4.700000000000003,54,1,0,0
329,4.600000000000003,55,1,0,0
330,-20.000000000000014,200,0,0,0
331,-13.900000000000002,40,0,0,1
332,-3.8999999999999666,140,0,0,0
333,-20.000000000000014,200,0,0,0
334,-1.999999999999977,112,0,1,0
335,-20.000000000000014,200,0,0,0
336,-7.499999999999986,140,0,4,0
337,-23.899999999999967,140,0,0,1
338,-20.000000000000014,200,0,0,0
339,-20.000000000000014,200,0,0,0
340,0.4000000000000181,97,1,0,0
341,-21.69999999999998,100,0,2,1
342,-20.000000000000014,200,0,0,0
343,-25.199999999999967,144,0,1,1
344,-20.900000000000013,200,0,1,0
345,-2.5999999999999748,118,0,1,0
346,2.100000000000012,80,1,0,0
347,-20.000000000000014,200,0,0,0
348,-4.699999999999971,130,0,2,0
349,-21.800000000000047,200,0,2,0
350,-25.40000000000005,200,0,6,0
351,-20.000000000000014,200,0,0,0
352,0.3000000000000149,89,1,1,0
353,1.2000000000000082,71,1,2,0
354,-15.099999999999998,52,0,0,1
355,-17.2,37,0,4,1
356,-14.799999999999999,49,0,0,1
357,-25.400000000000087,200,0,6,0
358,-20.000000000000014,200,0,0,0
359,0.20000000000001883,99,1,0,0
360,-18.69999999999999,79,0,1,1
361,-20.90000000000003,200,0,1,0
362,-5.899999999999967,142,0,2,0
363,-22.69999999999997,128,0,0,1
364,-22.19999999999998,105,0,2,1
365,-20.000000000000014,200,0,0,0
366,-0.39999999999998614,87,0,2,0
367,-26.19999999999996,163,0,0,1
368,-17.89999999999999,71,0,1,1
369,-3.8999999999999666,140,0,0,0
370,-20.000000000000014,200,0,0,0
371,4.700000000000003,54,1,0,0
372,-23.60000000000008,200,0,4,0
373,-20.000000000000014,200,0,0,0
374,-19.79999999999999,81,0,2,1
375,-12.100000000000001,22,0,0,1
376,-25.69999999999996,158,0,0,1
377,-20.000000000000014,200,0,0,0
378,-20.000000000000014,200,0,0,0
379,-20.900000000000027,200,0,1,0
380,-17.69999999999999,69,0,1,1
381,6.1999999999999975,39,1,0,0
382,-30.1,157,0,5,1
383,4.400000000000004,57,1,0,0
384,-20.000000000000014,200,0,0,0
385,-20.000000000000014,200,0,0,0
386,-22.700000000000028,200,0,3,0
387,-20.000000000000014,200,0,0,0
388,-24.699999999999978,112,0,4,1
389,-25.699999999999964,149,0,1,1
390,-20.000000000000014,200,0,0,0
391,-29.400000000000023,141,0,6,1
392,-20.900000000000027,200,0,1,0
393,-15.899999999999995,60,0,0,1
394,-5.999999999999963,152,0,1,0
395,-18.599999999999987,87,0,0,1
396,-4.199999999999969,134,0,1,0
397,-21.80000000000002,200,0,2,0
398,-8.49999999999999,141,0,5,0
399,-22.700000000000045,200,0,3,0
400,-11.600000000000044,199,0,2,0
401,-20.000000000000014,200,0,0,0
402,-5.699999999999967,140,0,2,0
403,-20.000000000000014,200,0,0,0
404,-18.799999999999983,89,0,0,1
405,-22.70000000000006,200,0,3,0
406,-20.000000000000014,200,0,0,0
407,-10.0,192,0,1,0
408,-14.6,47,0,0,1
409,-22.099999999999977,113,0,1,1
410,-11.100000000000044,158,0,6,0
411,-21.099999999999977,112,0,0,1
412,-18.199999999999992,65,0,2,1
413,-20.000000000000014,200,0,0,0
414,-21.80000000000001,200,0,2,0
415,2.400000000000011,77,1,0,0
416,-21.99999999999998,112,0,1,1
417,-20.000000000000014,200,0,0,0
418,-15.999999999999995,61,0,0,1
419,-0.39999999999997904,105,0,0,0
420,-20.90000000000003,200,0,1,0
421,-18.4,58,0,3,1
422,-1.6999999999999744,118,0,0,0
423,-14.4,36,0,1,1
424,-21.799999999999983,101,0,2,1
425,-20.000000000000014,200,0,0,0
426,-19.299999999999986,67,0,3,1
427,3.7000000000000064,64,1,0,0
428,-19.99999999999998,101,0,0,1
429,-3.799999999999974,121,0,2,0
430,-0.8999999999999773,110,0,0,0
431,-1.1999999999999762,104,0,1,0
432,2.2000000000000117,79,1,0,0
433,-0.19999999999997975,103,0,0,0
434,-20.90000000000003,200,0,1,0
435,-16.299999999999994,55,0,1,1
436,-20.900000000000013,200,0,1,0
437,0.8000000000000167,93,1,0,0
438,-22.399999999999977,107,0,2,1
439,-20.000000000000014,200,0,0,0
440,-13.400000000000002,35,0,0,1
441,-20.000000000000014,200,0,0,0
442,5.899999999999999,42,1,0,0
443,-20.000000000000014,200,0,0,0
444,-23.69999999999997,129,0,1,1
445,8.299999999999999,18,1,0,0
446,3.300000000000008,68,1,0,0
447,1.5987211554602254e-14,92,1,1,0
448,-13.400000000000002,35,0,0,1
449,-17.999999999999993,63,0,2,1
450,4.5000000000000036,56,1,0,0
451,-20.000000000000014,200,0,0,0
452,-20.000000000000014,200,0,0,0
453,-22.700000000000063,200,0,3,0
454,-22.599999999999973,127,0,0,1
455,-16.69999999999999,50,0,2,1
456,-15.8,41,0,2,1
457,-6.099999999999959,162,0,0,0
458,5.699999999999999,44,1,0,0
459,-20.90000000000003,200,0,1,0
460,-27.200000000000127,200,0,8,0
461,-28.099999999999987,182,0,0,1
462,-20.900000000000013,200,0,1,0
463,-18.599999999999987,87,0,0,1
464,4.8000000000000025,53,1,0,0
465,-20.000000000000014,200,0,0,0
466,-26.99999999999998,153,0,2,1
467,-20.000000000000014,200,0,0,0
468,-20.000000000000014,200,0,0,0
469,-28.199999999999992,156,0,3,1
470,-20.000000000000014,200,0,0,0
471,-15.599999999999996,57,0,0,1
472,5.5,46,1,0,0
473,3.2000000000000055,60,1,1,0
474,-20.49999999999998,106,0,0,1
475,-26.79999999999997,169,0,0,1
476,-20.49999999999998,106,0,0,1
477,-0.39999999999997904,105,0,0,0
478,-17.69999999999999,78,0,0,1
479,-14.3,44,0,0,1
480,-20.000000000000014,200,0,0,0
481,-20.000000000000014,200,0,0,0
482,-20.000000000000014,200,0,0,0
483,-13.100000000000001,32,0,0,1
484,6.999999999999998,31,1,0,0
485,4.100000000000005,60,1,0,0
486,-20.000000000000014,200,0,0,0
487,-20.900000000000013,200,0,1,0
488,-29.0,191,0,0,1
489,-14.0,23,0,2,1
490,-25.79999999999996,159,0,0,1
491,-7.899999999999984,180,0,0,0
492,-16.499999999999993,66,0,0,1
493,2.2000000000000117,79,1,0,0
494,0.9000000000000163,92,1,0,0
495,5.799999999999999,34,1,1,0
496,-20.000000000000014,200,0,0,0
497,-20.000000000000014,200,0,0,0
498,-15.899999999999995,60,0,0,1
499,-20.699999999999978,108,0,0,1
500,-15.799999999999995,59,0,0,1
501,-21.80000000000001,200,0,2,0
502,-13.4,26,0,1,1
503,-0.5999999999999783,98,0,1,0
504,-6.999999999999975,162,0,1,0
505,6.899999999999999,32,1,0,0
506,-13.100000000000001,32,0,0,1
507,-20.000000000000014,200,0,0,0
508,-18.899999999999995,63,0,3,1
509,-20.000000000000014,200,0,0,0
510,-23.699999999999967,138,0,0,1
511,-20.000000000000014,200,0,0,0
512,-22.70000000000006,200,0,3,0
513,-16.89999999999999,70,0,0,1
514,4.900000000000002,52,1,0,0
515,-26.699999999999974,150,0,2,1
516,-14.000000000000002,41,0,0,1
517,-20.000000000000014,200,0,0,0
518,-20.900000000000027,200,0,1,0
519,-20.000000000000014,200,0,0,0
520,-13.600000000000001,37,0,0,1
521,-20.699999999999978,108,0,0,1
522,-23.60000000000005,200,0,4,0
523,-25.59999999999996,157,0,0,1
524,-21.499999999999975,116,0,0,1
525,-5.8999999999999595,160,0,0,0
526,-15.299999999999997,54,0,0,1
527,-25.699999999999967,140,0,2,1
528,-14.799999999999999,49,0,0,1
529,-31.000000000000018,193,0,2,1
530,-13.3,34,0,0,1
531,-28.19999999999999,120,0,7,1
532,6.1999999999999975,39,1,0,0
533,-22.09999999999998,104,0,2,1
534,-20.000000000000014,200,0,0,0
535,-20.000000000000014,200,0,0,0
536,-27.499999999999993,140,0,4,1
537,-22.70000000000006,200,0,3,0
538,-14.4,45,0,0,1
539,-13.800000000000002,39,0,0,1
540,-17.299999999999994,65,0,1,1
541,-20.000000000000014,200,0,0,0
542,1.1000000000000156,90,1,0,0
543,-17.19999999999999,73,0,0,1
544,-20.000000000000014,200,0,0,0
545,-17.39999999999999,75,0,0,1
546,-8.199999999999989,165,0,2,0
547,-26.399999999999995,75,0,10,1
548,-20.000000000000014,200,0,0,0
549,-13.3,34,0,0,1
550,-12.4,25,0,0,1
551,-18.999999999999986,91,0,0,1
552,-4.599999999999968,138,0,1,0
553,-20.90000000000003,200,0,1,0
554,-18.499999999999986,59,0,3,1
555,-20.90000000000003,200,0,1,0
556,-12.700000000000001,28,0,0,1
557,-0.8999999999999808,101,0,1,0
558,-26.999999999999975,162,0,1,1
559,-20.000000000000014,200,0,0,0
560,6.899999999999999,32,1,0,0
561,-15.499999999999998,38,0,2,1
562,-15.1,43,0,1,1
563,-23.699999999999967,138,0,0,1
564,-14.100000000000001,42,0,0,1
565,-19.59999999999998,97,0,0,1
566,-20.000000000000014,200,0,0,0
567,-28.800000000000008,135,0,6,1
568,-18.599999999999987,87,0,0,1
569,-0.8999999999999773,110,0,0,0
570,-5.79999999999996,159,0,0,0
571,-14.700000000000001,30,0,2,1
572,-28.19999999999999,183,0,0,1
573,-5.499999999999972,129,0,3,0
574,-18.899999999999984,90,0,0,1
575,-16.3,37,0,3,1
576,-29.70000000000001,180,0,2,1
577,-16.3,46,0,2,1
578,-24.899999999999974,114,0,4,1
579,-19.799999999999983,99,0,0,1
580,-20.000000000000014,200,0,0,0
581,-19.099999999999984,92,0,0,1
582,-13.5,27,0,1,1
583,-9.900000000000023,173,0,3,0
584,-22.299999999999986,79,0,5,1
585,-2.7999999999999705,129,0,0,0
586,-19.099999999999984,92,0,0,1
587,-20.000000000000014,200,0,0,0
588,-13.900000000000002,40,0,0,1
589,-1.4999999999999751,116,0,0,0
590,-23.099999999999973,114,0,2,1
591,-20.000000000000014,200,0,0,0
592,-9.100000000000001,192,0,0,0
593,-28.19999999999999,183,0,0,1
594,-21.69999999999999,73,0,5,1
595,-14.2,25,0,2,1
596,-21.699999999999985,91,0,3,1
597,0.5000000000000178,96,1,0,0
598,-22.79999999999997,129,0,0,1
599,-16.499999999999993,66,0,0,1
600,-6.4999999999999645,166,0,0,0
601,-22.99999999999998,113,0,2,1
602,-23.600000000000044,200,0,4,0
603,-22.700000000000042,200,0,3,0
604,-14.999999999999998,51,0,0,1
605,-25.99999999999997,125,0,4,1
606,-24.699999999999964,148,0,0,1
607,-18.899999999999988,81,0,1,1
608,-21.59999999999998,108,0,1,1
609,-20.000000000000014,200,0,0,0
610,-20.000000000000014,200,0,0,0
611,-19.19999999999998,93,0,0,1
612,-18.39999999999999,76,0,1,1
613,-17.199999999999992,64,0,1,1
614,-20.900000000000013,200,0,1,0
615,-16.899999999999995,61,0,1,1
616,-20.000000000000014,200,0,0,0
617,-14.6,47,0,0,1
618,-20.000000000000014,200,0,0,0
619,0.6000000000000174,95,1,0,0
620,-18.199999999999996,47,0,4,1
621,-34.50000000000006,165,0,9,1
622,-25.29999999999996,154,0,0,1
623,-23.899999999999974,122,0,2,1
624,2.400000000000011,77,1,0,0
625,-15.399999999999997,55,0,0,1
626,6.999999999999998,31,1,0,0
627,-20.000000000000014,200,0,0,0
628,-25.699999999999964,149,0,1,1
629,-24.50000000000003,200,0,5,0
630,-17.899999999999988,80,0,0,1
631,-18.39999999999999,76,0,1,1
632,-21.800000000000047,200,0,2,0
633,3.900000000000004,53,1,1,0
634,-19.69999999999998,98,0,0,1
635,-19.399999999999984,95,0,0,1
636,-22.299999999999983,97,0,3,1
637,-16.999999999999993,62,0,1,1
638,-24.299999999999986,90,0,6,1
639,4.600000000000003,55,1,0,0
640,-27.199999999999978,164,0,1,1
641,-17.29999999999999,74,0,0,1
642,-24.500000000000092,200,0,5,0
643,-22.700000000000063,200,0,3,0
644,-30.09999999999999,175,0,3,1
645,-16.499999999999993,66,0,0,1
646,-1.3999999999999755,115,0,0,0
647,2.7000000000000037,47,1,3,0
648,-21.800000000000047,200,0,2,0
649,7.199999999999999,29,1,0,0
650,-23.799999999999983,103,0,4,1
651,-18.19999999999999,83,0,0,1
652,-27.399999999999963,166,0,1,1
653,-27.19999999999999,137,0,4,1
654,-25.399999999999977,101,0,6,1
655,-1.9999999999999805,94,0,3,0
656,-20.000000000000014,200,0,0,0
657,-3.0999999999999694,132,0,0,0
658,-16.89999999999999,70,0,0,1
659,-28.19999999999998,165,0,2,1
660,-30.800000000000104,200,0,12,0
661,-31.300000000000036,160,0,6,1
662,-29.000000000000103,200,0,10,0
663,-10.600000000000026,198,0,1,0
664,-21.800000000000047,200,0,2,0
665,-20.999999999999993,75,0,4,1
666,-20.000000000000014,200,0,0,0
667,-22.700000000000063,200,0,3,0
668,-1.2999999999999758,114,0,0,0
669,-22.199999999999974,123,0,0,1
670,-14.899999999999999,50,0,0,1
671,-20.90000000000003,200,0,1,0
672,-3.4999999999999805,91,0,5,0
673,-21.80000000000004,200,0,2,0
674,-22.79999999999997,129,0,0,1
675,-13.60000000000003,183,0,6,0
676,-20.90000000000003,200,0,1,0
677,-13.900000000000002,40,0,0,1
678,0.3000000000000185,98,1,0,0
679,-16.39999999999999,65,0,0,1
680,-23.600000000000023,200,0,4,0
681,-29.7,180,0,2,1
682,-32.40000000000006,198,0,3,1
683,-14.899999999999999,50,0,0,1
684,-20.90000000000003,200,0,1,0
685,-14.000000000000002,41,0,0,1
686,-21.800000000000047,200,0,2,0
687,-13.200000000000001,33,0,0,1
688,6.799999999999999,33,1,0,0
689,-20.900000000000013,200,0,1,0
690,5.4,47,1,0,0
691,-17.499999999999993,58,0,2,1
692,-20.000000000000014,200,0,0,0
693,-20.000000000000014,200,0,0,0
694,-27.200000000000074,200,0,8,0
695,-25.999999999999964,152,0,1,1
696,-29.699999999999974,126,0,8,1
697,-15.799999999999994,50,0,1,1
698,-28.599999999999994,187,0,0,1
699,-20.000000000000014,200,0,0,0
700,-20.000000000000014,200,0,0,0
701,-29.300000000000004,194,0,0,1
702,-33.70000000000002,193,0,5,1
703,6.1999999999999975,39,1,0,0
704,-24.500000000000096,200,0,5,0
705,-14.100000000000001,42,0,0,1
706,-15.100000000000001,43,0,1,1
707,-20.000000000000014,200,0,0,0
708,-20.90000000000003,200,0,1,0
709,-13.4,26,0,1,1
710,2.400000000000011,77,1,0,0
711,-20.90000000000003,200,0,1,0
712,-20.59999999999999,53,0,6,1
713,-16.299999999999994,64,0,0,1
714,-20.90000000000003,200,0,1,0
715,-13.200000000000001,33,0,0,1
716,-22.700000000000063,200,0,3,0
717,-21.800000000000047,200,0,2,0
718,-20.000000000000014,200,0,0,0
719,-16.199999999999996,63,0,0,1
720,-27.39999999999997,148,0,3,1
721,-20.000000000000014,200,0,0,0
722,-18.599999999999987,78,0,1,1
723,-24.299999999999983,99,0,5,1
724,-19.399999999999995,50,0,5,1
725,-15.8,41,0,2,1
726,-20.000000000000014,200,0,0,0
727,-16.999999999999993,71,0,0,1
728,-17.599999999999994,59,0,2,1
729,-5.099999999999962,152,0,0,0
730,-17.899999999999995,62,0,2,1
731,-22.19999999999998,105,0,2,1
732,5.200000000000001,49,1,0,0
733,-21.799999999999983,101,0,2,1
734,-28.100000000000005,137,0,5,1
735,-20.099999999999984,93,0,1,1
736,-21.09999999999998,85,0,3,1
737,-20.000000000000014,200,0,0,0
738,-18.19999999999999,74,0,1,1
739,-26.49999999999998,130,0,4,1
740,-22.49999999999997,126,0,0,1
741,-14.6,47,0,0,1
742,-8.399999999999999,167,0,2,0
