Reward,Length,Success,Collisions,Fires
-40.90000000000031,400,0,1,0
-36.30000000000003,219,0,5,1
-40.90000000000031,400,0,1,0
-15.100000000000087,252,0,0,0
-45.70000000000022,349,0,1,1
-40.9000000000003,400,0,1,0
-48.50000000000027,350,0,4,1
-17.200000000000117,273,0,0,0
2.700000000000003,56,1,2,0
-42.700000000000344,400,0,3,0
-30.50000000000002,206,0,0,1
3.1000000000000085,70,1,0,0
-0.4999999999999787,106,0,0,0
-40.0000000000003,400,0,0,0
-30.000000000000313,365,0,4,0
-19.90000000000014,291,0,1,0
-22.300000000000175,315,0,1,0
3.4000000000000075,67,1,0,0
-1.2999999999999758,114,0,0,0
-23.099999999999984,96,0,4,1
-33.90000000000008,222,0,2,1
-40.0000000000003,400,0,0,0
-40.9000000000003,400,0,1,0
-25.899999999999963,142,0,2,1
-15.199999999999998,53,0,0,1
-26.399999999999963,165,0,0,1
-29.79999999999997,163,0,4,1
-20.400000000000148,296,0,1,0
-40.0000000000003,400,0,0,0
-28.599999999999998,178,0,1,1
-30.00000000000027,374,0,3,0
-12.900000000000002,30,0,0,1
-15.799999999999995,59,0,0,1
-16.30000000000011,246,0,2,0
1.2000000000000153,89,1,0,0
-11.700000000000038,218,0,0,0
-26.50000000000025,366,0,0,0
-40.0000000000003,400,0,0,0
-47.20000000000026,373,0,0,1
-19.19999999999998,93,0,0,1
-35.100000000000065,225,0,3,1
-5.69999999999996,158,0,0,0
-41.600000000000165,308,0,1,1
-9.400000000000006,195,0,0,0
-13.000000000000002,31,0,0,1
-40.0000000000003,400,0,0,0
-20.19999999999998,94,0,1,1
-16.200000000000117,227,0,4,0
-40.90000000000031,400,0,1,0
-43.60000000000029,400,0,4,0
-27.20000000000026,364,0,1,0
-13.4,26,0,1,1
-17.700000000000124,278,0,0,0
-34.10000000000005,161,0,9,1
-22.299999999999972,124,0,0,1
-40.9000000000003,400,0,1,0
-14.3,44,0,0,1
-5.099999999999962,152,0,0,0
-40.9000000000003,400,0,1,0
-40.0000000000003,400,0,0,0
-22.70000000000018,319,0,1,0
-24.499999999999964,146,0,0,1
-14.200000000000001,43,0,0,1
-20.10000000000013,284,0,2,0
-41.800000000000296,400,0,2,0
-23.79999999999997,139,0,0,1
-16.200000000000074,245,0,2,0
-15.499999999999996,56,0,0,1
-36.9000000000001,261,0,1,1
-40.9000000000003,400,0,1,0
-40.90000000000031,400,0,1,0
-15.3,36,0,2,1
-30.30000000000002,204,0,0,1
-5.199999999999962,153,0,0,0
-40.0000000000003,400,0,0,0
-30.30000000000029,395,0,1,0
-14.799999999999999,22,0,3,1
-40.0000000000003,400,0,0,0
-40.0000000000003,400,0,0,0
-25.399999999999963,155,0,0,1
-16.500000000000107,266,0,0,0
-40.9000000000003,400,0,1,0
-40.0000000000003,400,0,0,0
-7.399999999999984,130,0,5,0
-40.0000000000003,400,0,0,0
-36.30000000000009,237,0,3,1
-27.299999999999976,174,0,0,1
-40.9000000000003,400,0,1,0
-35.700000000000095,258,0,0,1
-40.9000000000003,400,0,1,0
-13.400000000000048,226,0,1,0
-21.499999999999993,71,0,5,1
-27.40000000000026,375,0,0,0
-26.600000000000207,322,0,5,0
0.10000000000001918,100,1,0,0
-40.0000000000003,400,0,0,0
-19.099999999999994,56,0,4,1
-16.0000000000001,261,0,0,0
-26.50000000000025,366,0,0,0
-20.19999999999999,67,0,4,1
-19.1000000000001,265,0,3,0
-40.0000000000003,400,0,0,0
4.5000000000000036,56,1,0,0
-8.499999999999993,186,0,0,0
-40.0000000000003,400,0,0,0
-10.300000000000015,168,0,4,0
-36.10000000000005,217,0,5,1
-14.80000000000004,222,0,3,0
-40.0000000000003,400,0,0,0
-12.100000000000044,222,0,0,0
-20.400000000000134,287,0,2,0
-42.70000000000031,400,0,3,0
-23.499999999999968,136,0,0,1
-21.60000000000018,317,0,0,0
-27.799999999999983,179,0,0,1
-1.799999999999974,119,0,0,0
-30.200000000000017,203,0,0,1
-40.0000000000003,400,0,0,0
-4.799999999999963,149,0,0,0
-7.8999999999999595,162,0,2,0
-20.29999999999998,104,0,0,1
-40.0000000000003,400,0,0,0
-25.999999999999964,143,0,2,1
2.700000000000003,56,1,2,0
-40.0000000000003,400,0,0,0
-29.000000000000234,337,0,6,0
0.700000000000017,94,1,0,0
-41.80000000000033,400,0,2,0
-12.300000000000033,215,0,1,0
-7.399999999999984,157,0,2,0
-41.800000000000296,400,0,2,0
-10.000000000000018,192,0,1,0
-23.20000000000016,306,0,3,0
-40.0000000000003,400,0,0,0
0.30000000000001315,80,1,2,0
-26.30000000000019,328,0,4,0
-14.499999999999998,28,0,2,1
-15.099999999999998,34,0,2,1
-2.899999999999981,103,0,3,0
-7.59999999999998,177,0,0,0
-14.100000000000001,33,0,1,1
-34.3000000000001,199,0,5,1
-40.0000000000003,400,0,0,0
-2.9999999999999805,104,0,3,0
-40.0000000000003,400,0,0,0
-15.500000000000085,184,0,8,0
-28.30000000000021,258,0,14,0
-12.800000000000054,229,0,0,0
-24.299999999999965,144,0,0,1
-13.30000000000005,207,0,3,0
-4.799999999999963,149,0,0,0
-13.900000000000002,31,0,1,1
-7.999999999999986,181,0,0,0
-29.40000000000029,386,0,1,0
-4.399999999999972,127,0,2,0
-18.200000000000102,265,0,2,0
-41.80000000000033,400,0,2,0
-17.200000000000088,255,0,2,0
-43.60000000000034,400,0,4,0
-14.800000000000054,231,0,2,0
-12.200000000000056,196,0,3,0
-43.40000000000019,317,0,2,1
-14.300000000000047,226,0,2,0
-22.89999999999997,130,0,0,1
-23.999999999999964,141,0,0,1
-44.500000000000306,400,0,5,0
-23.500000000000206,336,0,0,0
-28.800000000000253,371,0,2,0
-1.3999999999999861,88,0,3,0
-11.400000000000038,188,0,3,0
-33.60000000000029,392,0,5,0
-40.0000000000003,400,0,0,0
-40.0000000000003,400,0,0,0
-25.700000000000216,268,0,10,0
-40.0000000000003,400,0,0,0
-32.60000000000004,209,0,2,1
-0.7999999999999776,109,0,0,0
-40.90000000000031,400,0,1,0
1.100000000000012,81,1,1,0
-17.9,44,0,4,1
-40.90000000000031,400,0,1,0
-32.20000000000029,396,0,3,0
-24.60000000000023,329,0,2,0
-15.0,24,0,3,1
-5.599999999999961,157,0,0,0
-4.899999999999963,150,0,0,0
-13.600000000000001,37,0,0,1
0.3000000000000185,98,1,0,0
-23.499999999999968,136,0,0,1
-20.59999999999999,62,0,5,1
-31.000000000000025,157,0,6,1
-41.90000000000019,311,0,1,1
-7.7999999999999865,170,0,1,0
-40.0000000000003,400,0,0,0
-38.20000000000013,274,0,1,1
-10.900000000000027,210,0,0,0
-33.100000000000286,396,0,4,0
-12.000000000000043,221,0,0,0
0.5000000000000178,96,1,0,0
-18.29999999999999,75,0,1,1
-28.30000000000011,267,0,13,0
-19.099999999999987,83,0,1,1
-19.600000000000122,279,0,2,0
-22.599999999999987,91,0,4,1
-40.0000000000003,400,0,0,0
-14.300000000000068,208,0,4,0
-51.80000000000021,347,0,8,1
-14.2,25,0,2,1
4.600000000000003,55,1,0,0
-44.300000000000175,317,0,3,1
-34.60000000000028,375,0,8,0
-22.200000000000124,251,0,8,0
-15.399999999999997,46,0,1,1
-24.79999999999996,149,0,0,1
-24.1000000000002,333,0,1,0
-36.1000000000001,262,0,0,1
-15.799999999999995,59,0,0,1
-20.89999999999999,74,0,4,1
-14.500000000000078,246,0,0,0
-40.9000000000003,400,0,1,0
-43.60000000000029,400,0,4,0
-1.8999999999999737,120,0,0,0
-29.50000000000001,187,0,1,1
-3.0999999999999694,132,0,0,0
-14.799999999999999,49,0,0,1
-5.299999999999962,154,0,0,0
-33.40000000000005,226,0,1,1
-20.19999999999999,85,0,2,1
-41.800000000000296,400,0,2,0
-40.0000000000003,400,0,0,0
-13.700000000000001,29,0,1,1
-40.0000000000003,400,0,0,0
-40.0000000000003,400,0,0,0
-46.30000000000036,400,0,7,0
-23.29999999999997,134,0,0,1
-27.600000000000215,323,0,6,0
-16.4,56,0,1,1
-18.39999999999999,76,0,1,1
-42.000000000000185,321,0,0,1
-42.70000000000031,400,0,3,0
-4.6999999999999815,85,0,7,0
-42.700000000000344,400,0,3,0
-7.799999999999983,179,0,0,0
-17.199999999999996,55,0,2,1
-23.99999999999998,114,0,3,1
-19.700000000000124,280,0,2,0
-22.49999999999998,108,0,2,1
-9.69999999999997,162,0,4,0
-29.899999999999977,128,0,8,1
-0.7999999999999865,73,0,4,0
-27.20000000000026,364,0,1,0
3.000000000000009,71,1,0,0
-18.499999999999993,68,0,2,1
-15.0,33,0,2,1
-9.000000000000004,182,0,1,0
-40.9000000000003,400,0,1,0
-48.00000000000023,354,0,3,1
-41.80000000000033,400,0,2,0
-14.800000000000082,249,0,0,0
1.9000000000000128,82,1,0,0
-18.69999999999999,79,0,1,1
-46.300000000000374,400,0,7,0
-4.399999999999965,145,0,0,0
-1.999999999999977,112,0,1,0
-28.60000000000028,387,0,0,0
-23.200000000000188,324,0,1,0
-27.60000000000025,368,0,1,0
-40.9000000000003,400,0,1,0
-15.7,40,0,2,1
1.7000000000000135,84,1,0,0
-17.19999999999999,64,0,1,1
-21.500000000000163,307,0,1,0
-20.89999999999999,74,0,4,1
-40.00000000000014,292,0,1,1
-22.49999999999998,108,0,2,1
-20.999999999999986,93,0,2,1
-19.09999999999999,74,0,2,1
-40.0000000000003,400,0,0,0
-18.300000000000132,248,0,4,0
-2.89999999999997,130,0,0,0
2.9000000000000092,72,1,0,0
-0.09999999999998366,93,0,1,0
-42.700000000000344,400,0,3,0
-5.0999999999999694,134,0,2,0
-12.500000000000036,217,0,1,0
-25.999999999999964,143,0,2,1
-15.800000000000097,232,0,3,0
4.100000000000005,60,1,0,0
-31.600000000000055,172,0,5,1
-22.799999999999983,102,0,3,1
-10.500000000000043,152,0,6,0
-5.699999999999974,122,0,4,0
-38.10000000000026,374,0,12,0
-12.900000000000002,30,0,0,1
