Reward,Success
-14.899999999999999,0
-11.2,0
-11.3,0
-18.39999999999999,0
-12.4,0
-19.499999999999993,0
-12.100000000000001,0
-11.4,0
-14.2,0
-15.399999999999977,0
-14.399999999999999,0
-12.4,0
-13.000000000000002,0
5.6,1
-21.999999999999986,0
-16.499999999999993,0
-15.499999999999996,0
-13.400000000000002,0
-11.9,0
-15.799999999999999,0
-10.6,0
-15.199999999999998,0
-15.3,0
-13.500000000000002,0
-13.100000000000001,0
-16.199999999999996,0
-11.1,0
-25.99999999999998,0
-11.8,0
-17.19999999999999,0
-24.59999999999998,0
-12.5,0
-12.900000000000002,0
-24.29999999999998,0
-19.499999999999993,0
-12.0,0
-20.39999999999999,0
-14.799999999999999,0
-24.999999999999986,0
-13.700000000000001,0
-10.6,0
-14.4,0
-18.79999999999999,0
-13.700000000000001,0
-10.5,0
-21.59999999999999,0
-12.0,0
-17.699999999999996,0
-18.499999999999993,0
-12.699999999999982,0
-17.89999999999999,0
-14.2,0
1.9000000000000092,1
-15.099999999999998,0
-16.7,0
-12.4,0
-24.499999999999986,0
-11.700000000000001,0
-11.5,0
-12.699999999999978,0
-12.200000000000001,0
-15.599999999999994,0
-11.9,0
-15.799999999999994,0
-17.199999999999992,0
-10.4,0
-13.400000000000002,0
-15.2,0
-12.8,0
-11.9,0
-14.7,0
-16.499999999999996,0
-12.700000000000001,0
-13.700000000000001,0
5.300000000000001,1
-24.399999999999977,0
-12.5,0
-11.2,0
-10.6,0
-13.700000000000001,0
-13.500000000000002,0
-11.6,0
-21.299999999999983,0
-11.1,0
-13.600000000000001,0
-12.5,0
4.5000000000000036,1
-12.8,0
-11.1,0
-12.5,0
-14.999999999999998,0
7.8999999999999995,1
-15.699999999999996,0
-12.100000000000001,0
-17.39999999999999,0
-11.1,0
-13.000000000000002,0
-13.4,0
-12.0,0
-13.700000000000003,0
-14.900000000000002,0
-12.700000000000001,0
-13.700000000000003,0
-15.6,0
-17.899999999999995,0
-12.9,0
-12.100000000000001,0
-17.99999999999999,0
-13.4,0
-17.999999999999993,0
-11.6,0
-10.4,0
9.0,1
-10.6,0
-11.700000000000001,0
-12.8,0
-11.5,0
-13.100000000000001,0
-21.89999999999999,0
-17.19999999999999,0
7.199999999999999,1
-12.4,0
2.200000000000008,1
-13.600000000000001,0
-13.5,0
-13.000000000000002,0
-15.699999999999996,0
-14.2,0
1.0000000000000124,1
-11.3,0
-5.499999999999982,0
-13.500000000000002,0
-14.399999999999999,0
-16.9,0
-13.400000000000002,0
-13.700000000000003,0
-12.100000000000001,0
4.800000000000001,1
-14.399999999999999,0
-11.5,0
-11.3,0
-21.69999999999999,0
-17.299999999999994,0
-17.299999999999994,0
6.999999999999998,1
-14.0,0
-13.900000000000002,0
-22.099999999999994,0
-10.4,0
-15.099999999999998,0
-25.499999999999986,0
5.6,1
-18.999999999999993,0
-10.8,0
-14.399999999999999,0
-11.3,0
-11.3,0
-12.5,0
-11.7,0
-11.2,0
-11.6,0
-21.999999999999993,0
3.000000000000009,1
-12.100000000000001,0
-10.6,0
-11.8,0
-17.199999999999996,0
-14.899999999999997,0
-12.5,0
6.3,1
-22.899999999999977,0
-13.8,0
-11.6,0
-17.19999999999999,0
-13.600000000000001,0
-12.3,0
-11.7,0
-12.200000000000001,0
-13.5,0
-20.999999999999986,0
-11.1,0
-13.3,0
-14.999999999999996,0
-19.89999999999999,0
-12.4,0
-10.6,0
-11.3,0
-11.4,0
-12.3,0
-11.0,0
7.1,1
-16.899999999999995,0
-13.0,0
-13.100000000000001,0
-17.09999999999999,0
-27.999999999999993,0
-13.500000000000002,0
-11.3,0
-10.6,0
-22.299999999999983,0
-15.299999999999997,0
-11.0,0
-13.600000000000001,0
-15.099999999999998,0
-18.699999999999992,0
-11.8,0
-12.0,0
-11.9,0
4.600000000000001,1
-22.59999999999998,0
-13.599999999999973,0
-11.0,0
-11.4,0
-15.999999999999996,0
6.799999999999999,1
-10.4,0
-14.6,0
-10.9,0
-11.0,0
-14.6,0
-11.5,0
-11.0,0
-10.8,0
-15.999999999999995,0
-13.100000000000001,0
0.5000000000000053,1
-15.899999999999995,0
-12.3,0
5.399999999999999,1
-16.899999999999995,0
-23.899999999999984,0
-20.599999999999994,0
-11.8,0
-13.500000000000002,0
-11.1,0
-11.1,0
-12.1,0
-13.500000000000002,0
-15.099999999999998,0
-17.0,0
-12.600000000000001,0
-11.0,0
-19.899999999999984,0
-12.4,0
7.1,1
-12.900000000000002,0
-11.4,0
3.4000000000000004,1
3.3000000000000087,1
-11.1,0
-23.099999999999984,0
-1.599999999999989,0
-16.299999999999997,0
-16.499999999999993,0
8.2,1
-14.499999999999998,0
-19.19999999999999,0
-11.3,0
1.7000000000000082,1
-15.399999999999974,0
5.200000000000001,1
4.3000000000000025,1
-14.799999999999999,0
-12.600000000000001,0
5.799999999999999,1
8.4,1
7.299999999999999,1
-10.7,0
-12.5,0
4.000000000000002,1
-15.799999999999995,0
-15.199999999999996,0
-12.0,0
-22.999999999999996,0
7.0,1
-19.999999999999993,0
-19.09999999999999,0
-14.200000000000001,0
-18.499999999999993,0
-20.19999999999999,0
7.499999999999999,1
-1.1999999999999744,0
-15.400000000000002,0
-16.4,0
-18.999999999999993,0
-12.0,0
-13.900000000000002,0
4.700000000000001,1
7.9,1
-19.89999999999999,0
-13.900000000000002,0
-16.399999999999995,0
-26.799999999999994,0
-12.5,0
0.4000000000000181,1
-16.79999999999999,0
-15.599999999999996,0
-12.700000000000001,0
-11.2,0
8.2,1
2.900000000000004,1
-11.5,0
-16.9,0
-12.700000000000001,0
-13.500000000000002,0
5.699999999999999,1
-11.1,0
-19.799999999999997,0
6.899999999999999,1
-15.100000000000001,0
-13.7,0
-14.5,0
-16.099999999999994,0
-12.700000000000001,0
-10.4,0
-20.699999999999996,0
-14.8,0
-13.0,0
-13.600000000000001,0
-11.9,0
-12.8,0
-14.799999999999999,0
7.699999999999999,1
-11.4,0
-12.100000000000001,0
-11.5,0
-14.4,0
-12.1,0
-14.0,0
-16.699999999999992,0
-11.3,0
-11.6,0
9.0,1
-10.9,0
-13.200000000000001,0
-15.999999999999993,0
-12.600000000000001,0
-11.6,0
-14.7,0
-13.200000000000001,0
-11.3,0
-14.999999999999996,0
-15.699999999999998,0
-10.5,0
-18.099999999999994,0
-12.0,0
-15.899999999999999,0
-14.100000000000001,0
-11.5,0
-11.6,0
-12.1,0
-13.700000000000001,0
7.6,1
-11.8,0
-0.2999999999999936,0
-12.8,0
-16.800000000000004,0
4.900000000000002,1
-12.9,0
-12.0,0
-10.8,0
-12.200000000000001,0
-11.8,0
-21.19999999999999,0
-10.9,0
-10.9,0
-11.700000000000001,0
-11.1,0
-15.499999999999996,0
-11.9,0
-10.6,0
-15.799999999999997,0
4.300000000000001,1
-10.4,0
6.399999999999999,1
-10.6,0
-15.6,0
-18.89999999999999,0
-14.6,0
-16.299999999999986,0
-11.6,0
-13.3,0
-11.1,0
7.8999999999999995,1
-15.799999999999997,0
-13.400000000000002,0
-15.899999999999995,0
-10.7,0
-15.799999999999994,0
-11.8,0
2.600000000000003,1
-12.100000000000001,0
-11.1,0
-14.599999999999998,0
-16.599999999999994,0
-11.8,0
-12.9,0
-12.5,0
-13.600000000000001,0
-17.299999999999994,0
-14.8,0
-17.199999999999996,0
-11.9,0
-20.099999999999994,0
1.600000000000005,1
6.499999999999998,1
-12.100000000000001,0
-12.700000000000001,0
-11.0,0
-10.7,0
-19.19999999999999,0
-12.5,0
-13.800000000000002,0
-11.2,0
-11.4,0
-10.7,0
-11.0,0
-12.100000000000001,0
-14.599999999999998,0
-12.8,0
7.299999999999999,1
-16.599999999999994,0
-15.499999999999996,0
-17.89999999999999,0
-12.5,0
-10.7,0
-12.200000000000001,0
-12.3,0
-12.600000000000001,0
-12.3,0
-13.8,0
6.899999999999999,1
-16.69999999999999,0
-18.999999999999996,0
-11.5,0
-11.5,0
-19.499999999999993,0
-10.7,0
-16.200000000000003,0
-13.900000000000002,0
-13.9,0
-11.0,0
-12.8,0
-21.899999999999984,0
-13.4,0
-10.6,0
-12.700000000000001,0
-17.699999999999996,0
8.6,1
6.899999999999999,1
-18.599999999999984,0
-14.899999999999999,0
-15.2,0
-12.9,0
-16.599999999999994,0
-11.5,0
-12.900000000000002,0
-12.200000000000001,0
-18.199999999999992,0
-11.3,0
-16.599999999999994,0
-14.899999999999999,0
-12.0,0
-13.700000000000003,0
-12.1,0
-11.9,0
-15.799999999999997,0
-0.19999999999998685,0
-16.099999999999998,0
-13.400000000000002,0
-14.2,0
-12.8,0
-11.5,0
-12.3,0
8.6,1
-14.399999999999999,0
-12.4,0
-13.600000000000001,0
-17.199999999999996,0
-13.900000000000002,0
-10.8,0
-15.899999999999999,0
6.299999999999998,1
-15.900000000000002,0
-10.8,0
8.8,1
6.799999999999999,1
-17.799999999999997,0
-11.6,0
-12.6,0
-12.4,0
-11.3,0
-10.6,0
-11.700000000000001,0
-12.8,0
-13.200000000000001,0
-12.0,0
-13.100000000000001,0
-17.999999999999993,0
-12.200000000000001,0
-14.4,0
-13.5,0
0.7000000000000082,1
1.4000000000000146,1
-12.4,0
-16.499999999999996,0
-11.3,0
3.2000000000000055,1
-15.299999999999997,0
-10.7,0
4.800000000000003,1
-16.299999999999994,0
-13.700000000000001,0
-17.7,0
7.199999999999999,1
-23.099999999999984,0
-11.5,0
-11.6,0
-12.200000000000001,0
-12.4,0
-16.4,0
-13.500000000000002,0
-14.399999999999999,0
-12.700000000000001,0
-16.599999999999998,0
-13.200000000000001,0
-10.9,0
-16.699999999999992,0
-13.900000000000002,0
-10.5,0
4.400000000000001,1
-10.7,0
-15.899999999999997,0
-12.5,0
-12.3,0
-11.8,0
-10.6,0
-11.2,0
-20.89999999999999,0
-13.600000000000001,0
-12.5,0
-11.5,0
-14.200000000000001,0
-14.5,0
-11.5,0
-13.000000000000002,0
-11.9,0
-12.600000000000001,0
-10.6,0
-10.5,0
-12.9,0
7.799999999999999,1
-10.9,0
-24.099999999999987,0
-19.39999999999999,0
6.099999999999998,1
-21.699999999999996,0
-13.8,0
6.599999999999998,1
-12.0,0
-19.299999999999983,0
7.8999999999999995,1
8.9,1
6.299999999999998,1
-17.19999999999999,0
-11.6,0
-12.600000000000001,0
4.300000000000004,1
-11.6,0
-13.3,0
-16.699999999999992,0
-14.7,0
-11.4,0
7.1,1
-12.4,0
-14.3,0
-11.700000000000001,0
-13.700000000000001,0
-10.8,0
-13.000000000000002,0
-12.7,0
-13.400000000000002,0
0.9000000000000057,1
-17.799999999999997,0
-11.9,0
-13.3,0
7.699999999999999,1
6.899999999999999,1
-11.0,0
-27.69999999999999,0
-12.100000000000001,0
-13.8,0
-12.4,0
2.8000000000000096,1
-13.3,0
-13.100000000000001,0
-12.200000000000001,0
-13.4,0
-12.900000000000002,0
-14.100000000000001,0
-12.600000000000001,0
-12.700000000000001,0
0.9000000000000092,1
-14.9,0
-12.4,0
-16.699999999999992,0
5.400000000000001,1
-14.999999999999998,0
8.8,1
-14.799999999999997,0
-12.3,0
-12.8,0
-11.8,0
-13.3,0
-13.100000000000001,0
-18.699999999999992,0
-12.900000000000002,0
-10.7,0
-13.000000000000002,0
5.999999999999998,1
-16.699999999999996,0
-12.8,0
-15.299999999999999,0
7.3,1
-13.100000000000001,0
-12.4,0
6.399999999999999,1
-11.0,0
-11.700000000000001,0
-15.099999999999998,0
-12.5,0
-14.800000000000002,0
-13.200000000000001,0
3.0000000000000053,1
-15.799999999999995,0
-12.3,0
-14.4,0
-11.799999999999981,0
-10.4,0
-11.2,0
-13.8,0
-12.3,0
-15.199999999999998,0
-11.0,0
-11.4,0
-11.4,0
-13.100000000000001,0
8.7,1
-10.7,0
-11.1,0
7.299999999999999,1
7.8999999999999995,1
-10.4,0
-13.900000000000002,0
-16.599999999999994,0
3.700000000000002,1
-12.600000000000001,0
-12.0,0
-12.900000000000002,0
-11.8,0
-12.200000000000001,0
-11.9,0
-14.200000000000001,0
-15.099999999999998,0
-20.39999999999999,0
-13.600000000000001,0
-10.9,0
-19.499999999999993,0
-10.7,0
-13.600000000000001,0
7.799999999999999,1
-12.8,0
-17.79999999999999,0
-21.299999999999983,0
-11.5,0
-20.69999999999998,0
-13.0,0
8.9,1
-10.7,0
-13.700000000000003,0
-25.999999999999993,0
-10.7,0
-13.3,0
-14.6,0
8.0,1
-15.099999999999998,0
-16.399999999999995,0
-13.900000000000002,0
4.900000000000001,1
-11.0,0
-13.8,0
-13.800000000000002,0
-12.5,0
-11.9,0
6.799999999999999,1
-10.9,0
3.6000000000000068,1
-14.5,0
-13.500000000000002,0
7.199999999999999,1
-12.0,0
-14.3,0
-12.4,0
-11.5,0
-13.0,0
-11.3,0
-11.8,0
9.2,1
-11.4,0
-14.3,0
-12.4,0
-11.9,0
-10.6,0
-11.3,0
-12.3,0
-12.9,0
-10.9,0
-10.9,0
9.2,1
-17.099999999999998,0
-12.4,0
-14.599999999999998,0
-12.9,0
-15.899999999999995,0
-12.8,0
-10.8,0
6.499999999999998,1
-17.0,0
-15.200000000000001,0
-13.3,0
-11.9,0
-14.599999999999998,0
-10.4,0
-13.200000000000001,0
-17.1,0
-12.5,0
5.899999999999999,1
-11.0,0
-14.2,0
-13.100000000000001,0
8.5,1
-12.100000000000001,0
-15.899999999999995,0
-13.3,0
-10.8,0
-13.200000000000001,0
7.799999999999999,1
-11.5,0
-14.399999999999999,0
-11.6,0
-11.700000000000001,0
-13.200000000000001,0
-16.199999999999996,0
-17.5,0
-20.799999999999983,0
-11.3,0
-11.0,0
-12.4,0
-11.1,0
-10.6,0
-13.400000000000002,0
-11.700000000000001,0
-11.5,0
-11.1,0
-12.700000000000001,0
-11.1,0
-12.5,0
8.2,1
7.199999999999999,1
-26.8,0
-15.199999999999998,0
6.399999999999999,1
-13.8,0
-13.100000000000001,0
-14.999999999999998,0
-12.100000000000001,0
-13.700000000000003,0
-10.6,0
7.799999999999999,1
-13.600000000000001,0
6.499999999999999,1
2.0000000000000018,1
-12.100000000000001,0
-10.7,0
-16.499999999999996,0
-16.399999999999995,0
5.899999999999999,1
7.399999999999999,1
-12.0,0
-12.4,0
-12.8,0
-13.700000000000001,0
-15.799999999999995,0
-11.1,0
-11.2,0
-11.8,0
-10.8,0
-15.499999999999996,0
-13.3,0
-10.4,0
-15.099999999999998,0
-11.1,0
-11.3,0
8.4,1
-13.600000000000001,0
-13.400000000000002,0
8.1,1
-13.100000000000001,0
-10.8,0
-12.0,0
4.900000000000002,1
-10.8,0
-15.5,0
-11.8,0
5.799999999999999,1
5.7,1
-19.299999999999997,0
-10.9,0
-12.8,0
-11.5,0
6.499999999999998,1
-14.6,0
-16.299999999999997,0
7.5,1
-10.9,0
-17.199999999999996,0
-12.200000000000001,0
-17.499999999999993,0
-11.8,0
-12.0,0
-10.4,0
-10.7,0
-11.5,0
-15.999999999999993,0
-10.6,0
-10.4,0
-14.599999999999998,0
-10.6,0
-11.6,0
-12.200000000000001,0
-19.0,0
-12.8,0
5.799999999999999,1
-14.100000000000001,0
-13.800000000000002,0
-12.600000000000001,0
7.399999999999999,1
-10.8,0
-11.700000000000001,0
-11.700000000000001,0
-12.3,0
5.5,1
-14.200000000000001,0
-18.19999999999999,0
-12.8,0
-12.8,0
-14.7,0
-11.1,0
6.799999999999999,1
-13.600000000000001,0
-15.799999999999994,0
-12.200000000000001,0
-12.200000000000001,0
-11.1,0
-13.200000000000001,0
-11.5,0
-14.7,0
-11.7,0
-13.200000000000001,0
-11.5,0
-10.5,0
9.0,1
-10.8,0
-12.100000000000001,0
-12.3,0
8.299999999999999,1
-16.799999999999994,0
-12.200000000000001,0
-12.699999999999978,0
-11.7,0
-13.400000000000002,0
-12.600000000000001,0
-13.400000000000002,0
-10.9,0
-12.5,0
-11.7,0
-14.3,0
-12.100000000000001,0
-14.899999999999997,0
-11.1,0
-15.899999999999995,0
2.90000000000001,1
-22.59999999999998,0
-11.700000000000001,0
-13.900000000000002,0
8.2,1
-10.5,0
-11.9,0
-11.0,0
-12.700000000000001,0
6.1999999999999975,1
-12.700000000000001,0
-12.4,0
-10.8,0
-13.5,0
6.799999999999999,1
-14.3,0
-13.3,0
2.900000000000004,1
-10.8,0
-11.6,0
-12.4,0
-11.6,0
-10.6,0
-11.6,0
-16.499999999999993,0
-10.7,0
4.2000000000000055,1
-15.600000000000001,0
-13.900000000000002,0
-16.199999999999992,0
-14.2,0
-11.9,0
-13.5,0
-13.800000000000002,0
-12.5,0
7.699999999999999,1
-16.199999999999996,0
-10.7,0
-11.9,0
-13.700000000000003,0
-11.1,0
-9.99999999999998,0
-13.700000000000003,0
4.100000000000005,1
-13.8,0
-11.9,0
-11.1,0
-13.900000000000002,0
-10.6,0
-13.200000000000001,0
-12.7,0
-11.0,0
-22.09999999999998,0
-14.999999999999998,0
-16.099999999999994,0
-11.2,0
-11.6,0
7.8999999999999995,1
-13.000000000000002,0
-11.0,0
-12.8,0
-12.100000000000001,0
-14.5,0
-12.8,0
-12.100000000000001,0
-14.100000000000001,0
7.199999999999999,1
-11.700000000000001,0
-12.200000000000001,0
-14.000000000000002,0
-13.2,0
-12.100000000000001,0
-11.9,0
8.9,1
-11.8,0
-12.600000000000001,0
-11.1,0
-10.4,0
-11.3,0
-11.4,0
6.1999999999999975,1
-12.3,0
-12.0,0
-18.499999999999993,0
7.6,1
-16.199999999999992,0
6.999999999999998,1
-13.500000000000002,0
-12.0,0
-14.799999999999999,0
-13.800000000000002,0
8.2,1
-12.700000000000001,0
-10.8,0
-12.200000000000001,0
-10.7,0
-11.0,0
-11.3,0
-12.700000000000001,0
-14.7,0
-12.200000000000001,0
-14.999999999999998,0
-11.3,0
-11.2,0
-11.700000000000001,0
-2.2999999999999865,0
-11.2,0
-13.400000000000002,0
-12.600000000000001,0
-12.3,0
-11.6,0
-10.9,0
-10.8,0
-11.2,0
-12.5,0
6.299999999999998,1
-12.100000000000001,0
-11.2,0
-11.5,0
-11.2,0
-13.000000000000002,0
-11.2,0
7.1,1
-13.600000000000001,0
-18.39999999999999,0
-11.1,0
4.500000000000005,1
-12.4,0
-28.1,0
-14.7,0
-14.5,0
-12.100000000000001,0
-12.600000000000001,0
-11.5,0
4.700000000000001,1
-15.299999999999997,0
-12.600000000000001,0
-11.2,0
-13.800000000000002,0
-11.0,0
-12.600000000000001,0
-12.5,0
-15.699999999999998,0
-11.700000000000001,0
-12.100000000000001,0
-13.400000000000002,0
-10.8,0
-11.9,0
-11.8,0
-12.2,0
-11.1,0
-14.399999999999999,0
6.1999999999999975,1
-11.5,0
-12.100000000000001,0
-16.599999999999994,0
-13.500000000000002,0
-12.200000000000001,0
-11.0,0
-11.6,0
-11.2,0
-15.799999999999995,0
-12.600000000000001,0
-12.3,0
-11.3,0
-10.8,0
-13.400000000000002,0
7.299999999999999,1
8.8,1
-14.8,0
-13.500000000000002,0
-14.0,0
-10.7,0
-13.0,0
-10.7,0
-13.0,0
-12.0,0
-11.9,0
-17.09999999999999,0
-12.3,0
-14.5,0
-11.3,0
-13.3,0
-12.4,0
-11.1,0
-12.200000000000001,0
-11.5,0
-14.200000000000001,0
-10.5,0
-10.7,0
-15.799999999999995,0
-11.1,0
-12.600000000000001,0
-13.800000000000002,0
8.299999999999999,1
-12.0,0
-12.0,0
-11.3,0
-12.8,0
8.6,1
4.799999999999999,1
-14.000000000000002,0
-10.6,0
-13.900000000000002,0
-13.200000000000001,0
-12.100000000000001,0
-11.4,0
-10.8,0
-13.500000000000002,0
-10.6,0
-11.5,0
-10.9,0
-11.0,0
-11.5,0
-14.3,0
-12.8,0
-0.09999999999999076,0
8.881784197001252e-15,1
-12.900000000000002,0
-14.100000000000001,0
-10.7,0
-13.000000000000002,0
-10.8,0
-12.600000000000001,0
-11.9,0
-12.8,0
-13.3,0
-12.100000000000001,0
-10.6,0
-15.2,0
-10.7,0
-12.8,0
-13.700000000000001,0
-14.600000000000001,0
-19.699999999999996,0
6.499999999999998,1
-13.4,0
-13.100000000000001,0
-14.7,0
5.899999999999999,1
-12.700000000000001,0
-11.700000000000001,0
-12.8,0
-12.600000000000001,0
-10.9,0
-10.7,0
-13.600000000000001,0
-13.3,0
4.200000000000005,1
-11.9,0
8.1,1
5.6000000000000005,1
-11.4,0
-13.700000000000003,0
5.100000000000001,1
-12.700000000000001,0
5.300000000000001,1
-13.8,0
-13.400000000000002,0
-11.700000000000001,0
-13.000000000000002,0
-13.200000000000001,0
-14.5,0
-10.6,0
-10.7,0
-11.4,0
9.1,1
-10.7,0
-1.1999999999999904,0
7.6,1
-10.9,0
-11.4,0
-13.100000000000001,0
-13.200000000000001,0
-13.900000000000002,0
-17.9,0
-13.600000000000001,0
-11.3,0
-10.6,0
-12.700000000000001,0
-13.4,0
-11.6,0
-13.600000000000001,0
-13.600000000000001,0
-12.900000000000002,0
-12.200000000000001,0
-11.700000000000001,0
-11.2,0
-10.6,0
-10.9,0
-11.4,0
-11.1,0
-15.299999999999997,0
-11.4,0
-11.5,0
-13.500000000000002,0
-11.0,0
-10.9,0
-11.6,0
-10.6,0
-14.999999999999996,0
-10.6,0
-12.700000000000001,0
-16.699999999999992,0
8.2,1
7.799999999999999,1
-14.999999999999998,0
-10.8,0
-13.3,0
-12.3,0
-14.4,0
-11.6,0
-10.4,0
-11.6,0
-10.5,0
-11.2,0
-10.6,0
-11.5,0
-10.9,0
-11.6,0
-11.6,0
-13.000000000000002,0
-11.0,0
-13.100000000000001,0
-15.3,0
7.3999999999999995,1
-11.3,0
-12.1,0
-12.900000000000002,0
-11.8,0
-14.6,0
-11.1,0
-16.499999999999996,0
-12.5,0
-10.6,0
-12.0,0
7.799999999999999,1
6.799999999999999,1
-11.700000000000001,0
-14.100000000000001,0
-13.100000000000001,0
-11.4,0
-10.6,0
-12.700000000000001,0
7.199999999999999,1
4.700000000000001,1
-2.999999999999986,0
-11.700000000000001,0
-12.4,0
8.8,1
-10.9,0
-14.3,0
-13.600000000000001,0
-12.700000000000001,0
-16.799999999999997,0
-10.8,0
-11.6,0
-10.7,0
-12.4,0
-10.9,0
-14.899999999999999,0
-13.100000000000001,0
-11.5,0
4.900000000000003,1
-12.600000000000001,0
-13.100000000000001,0
-12.100000000000001,0
-17.79999999999999,0
-14.599999999999998,0
-13.800000000000002,0
-12.600000000000001,0
-14.5,0
-11.5,0
-12.0,0
6.6,1
-10.7,0
-13.500000000000002,0
-13.4,0
-12.600000000000001,0
-10.6,0
-11.9,0
-14.399999999999999,0
-16.199999999999996,0
-12.200000000000001,0
-12.4,0
-11.0,0
-10.7,0
-12.600000000000001,0
7.1,1
-10.6,0
-14.6,0
-13.200000000000001,0
7.799999999999999,1
8.9,1
-13.700000000000003,0
-12.8,0
-12.3,0
-13.500000000000002,0
8.6,1
-21.79999999999999,0
-13.600000000000001,0
-15.599999999999994,0
-13.100000000000001,0
-13.8,0
-12.600000000000001,0
-13.5,0
-12.900000000000002,0
-10.8,0
-11.2,0
-12.600000000000001,0
-11.5,0
-11.4,0
-11.8,0
-11.6,0
8.6,1
8.9,1
-11.2,0
-13.700000000000001,0
-12.200000000000001,0
-10.7,0
-12.100000000000001,0
-14.2,0
-10.5,0
-13.600000000000001,0
-12.100000000000001,0
-11.2,0
-11.4,0
-11.3,0
-10.7,0
-12.8,0
